% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=749230, Thu Oct 16 21:00:43 2025
1 11 -0.038981054047279716 -0.012916062453038304 0.010424300873371466 0.038845562544591844 0.9617805655881391 0.972128345896015 0.9783069438694862 0.9856616653434243 0.9908312697255278 0.9938605477643127 0.9950296401725869 0.9989562200039057 1.0080482284826071 1.0151209943774313 1.02677554514267 1.0690783113322773
2 22 -0.038981054047279716 -0.012916062453038304 0.010424300873371466 0.038845562544591844 0.9617805655881391 0.972128345896015 0.9783069438694862 0.9856616653434243 0.9908312697255278 0.9938605477643127 0.9950296401725869 0.9989562200039057 1.0080482284826071 1.0151209943774313 1.02677554514267 1.0690783113322773
3 33 -0.038981054047279716 -0.012916062453038304 0.010424300873371466 0.038845562544591844 0.9617805655881391 0.972128345896015 0.9783069438694862 0.9856616653434243 0.9908312697255278 0.9938605477643127 0.9950296401725869 0.9989562200039057 1.0080482284826071 1.0151209943774313 1.02677554514267 1.0690783113322773
4 44 -0.038981054047279716 -0.012916062453038304 0.010424300873371466 0.038845562544591844 0.9617805655881391 0.972128345896015 0.9783069438694862 0.9856616653434243 0.9908312697255278 0.9938605477643127 0.9950296401725869 0.9989562200039057 1.0080482284826071 1.0151209943774313 1.02677554514267 1.0690783113322773
5 55 -0.038981054047279716 -0.012916062453038304 0.010424300873371466 0.038845562544591844 0.9617805655881391 0.972128345896015 0.9783069438694862 0.9856616653434243 0.9908312697255278 0.9938605477643127 0.9950296401725869 0.9989562200039057 1.0080482284826071 1.0151209943774313 1.02677554514267 1.0690783113322773
6 66 -0.038981054047279716 -0.012916062453038304 0.010424300873371466 0.038845562544591844 0.9617805655881391 0.972128345896015 0.9783069438694862 0.9856616653434243 0.9908312697255278 0.9938605477643127 0.9950296401725869 0.9989562200039057 1.0080482284826071 1.0151209943774313 1.02677554514267 1.0690783113322773
7 77 -0.038981054047279716 -0.012916062453038304 0.010424300873371466 0.038845562544591844 0.9617805655881391 0.972128345896015 0.9783069438694862 0.9856616653434243 0.9908312697255278 0.9938605477643127 0.9950296401725869 0.9989562200039057 1.0080482284826071 1.0151209943774313 1.02677554514267 1.0690783113322773
8 88 -0.038981054047279716 -0.012916062453038304 0.010424300873371466 0.038845562544591844 0.9617805655881391 0.972128345896015 0.9783069438694862 0.9856616653434243 0.9908312697255278 0.9938605477643127 0.9950296401725869 0.9989562200039057 1.0080482284826071 1.0151209943774313 1.02677554514267 1.0690783113322773
9 99 -0.038981054047279716 -0.012916062453038304 0.010424300873371466 0.038845562544591844 0.9617805655881391 0.972128345896015 0.9783069438694862 0.9856616653434243 0.9908312697255278 0.9938605477643127 0.9950296401725869 0.9989562200039057 1.0080482284826071 1.0151209943774313 1.02677554514267 1.0690783113322773
10 110 -0.038981054047279716 -0.012916062453038304 0.010424300873371466 0.038845562544591844 0.9617805655881391 0.972128345896015 0.9783069438694862 0.9856616653434243 0.9908312697255278 0.9938605477643127 0.9950296401725869 0.9989562200039057 1.0080482284826071 1.0151209943774313 1.02677554514267 1.0690783113322773
11 121 -0.038981054047279716 -0.012916062453038304 0.010424300873371466 0.038845562544591844 0.9617805655881391 0.972128345896015 0.9783069438694862 0.9856616653434243 0.9908312697255278 0.9938605477643127 0.9950296401725869 0.9989562200039057 1.0080482284826071 1.0151209943774313 1.02677554514267 1.0690783113322773
12 132 -0.038981054047279716 -0.012916062453038304 0.010424300873371466 0.038845562544591844 0.9617805655881391 0.972128345896015 0.9783069438694862 0.9856616653434243 0.9908312697255278 0.9938605477643127 0.9950296401725869 0.9989562200039057 1.0080482284826071 1.0151209943774313 1.02677554514267 1.0690783113322773
13 143 -0.15692074012991292 -0.038514866980159816 0.03374243997994984 0.12329704103284272 0.8290484608077958 0.8987185842141157 0.9069921062446095 0.9363967323776153 0.945541620148203 0.9661881527061341 1.0012370258163772 1.0220356270007462 1.0448095178295966 1.103244923167803 1.1337934779416594 1.1561337243461007
14 154 -0.15692074012991292 -0.038514866980159816 0.03374243997994984 0.12329704103284272 0.8290484608077958 0.8987185842141157 0.9069921062446095 0.9363967323776153 0.945541620148203 0.9661881527061341 1.0012370258163772 1.0220356270007462 1.0448095178295966 1.103244923167803 1.1337934779416594 1.1561337243461007
