% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=749230, Thu Oct 16 21:00:43 2025, <python>{}</python>
1 11 0.43970203174950184 0 0 0.42949499137278274 0.43747846042695776 0.4348059237299482 0.4290537800582883 0.439530679280939 0.4315353213633598 0.43944771879766586 0.43709098720475703 0.43712390297541304 0.43570603860673157 0.4389663019807451 0.44316425854368685
2 22 0.39414221093627655 0 0 0.3834228782481333 0.3846839503146679 0.3930750653296342 0.3839305629324062 0.38000785147399085 0.38171038126135426 0.39735975110737587 0.3903351471721712 0.3874988681998067 0.391953399907942 0.3892958283293665 0.3951025758198224
3 33 0.3604581294596074 0 0 0.34985873583573723 0.3434198287058563 0.3596167796419421 0.3529143253412224 0.34338019777962053 0.34561166535880633 0.3571285426558753 0.34936341338456006 0.35052293544866325 0.3516193433422028 0.3572890207037088 0.36226729382227557
4 44 0.34221483609403464 0 0 0.3290321566593192 0.32116851542460667 0.346007579095339 0.3355901690222616 0.3209124844274363 0.32389761563147124 0.3401139039311378 0.32345416581401804 0.3308105433524919 0.3310919924963252 0.3341812949019281 0.348091704651054
5 55 0.32598471127039663 0 0 0.31045527610396567 0.30438338587102337 0.32114540189687063 0.31683112468589686 0.30633707666268517 0.3040590720365538 0.32270269498623555 0.3077022198692138 0.3137714636327726 0.3105686156267461 0.3207773732103377 0.33149219440207056
6 66 0.3082927943465228 0 0 0.2989445268047813 0.2872373515010041 0.30467847658199365 0.2942094388675619 0.28595925171556147 0.2905771532574949 0.30037577524277065 0.28523457867498053 0.2949389931538025 0.29537339708489496 0.2998870502111996 0.31289894161228043
7 77 0.28949620112207936 0 0 0.27972249975595986 0.26555657255165344 0.2773981713644335 0.2687834025345329 0.2650422327581781 0.27300068879198885 0.284165062425031 0.2670639595686433 0.27358615037531014 0.2769425773048017 0.2832305370294777 0.2942439293410197
8 88 0.28259669793039827 0 0 0.2712975378324154 0.25848451146451057 0.27507955379259125 0.2589927828209619 0.2592042497121253 0.2600207954124133 0.2779171115337653 0.2591136218208498 0.26420336359475094 0.26515550254856257 0.2675186682220701 0.2911899507622996
9 99 0.2712581860812995 0 0 0.2616293540302937 0.24255324756273314 0.2653502063290807 0.24625927304030698 0.251332986460568 0.24864207728637203 0.2659335083348194 0.2427669245601311 0.2535496188399707 0.2563754411824069 0.2525487914489471 0.2785507843291648
10 110 0.25020574618850444 0 0 0.2408572915378291 0.2221751426718342 0.2435642113869733 0.22701338997417558 0.2301919482784329 0.22939269505018653 0.24292153738176492 0.2260723056115664 0.22517882863346217 0.23872764795151757 0.23145901413893905 0.25241795343955925
