% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=749230, Thu Oct 16 21:00:43 2025
1 11 0.43970203174950184 1.0000458343836967 1.0 1.0 1.0000041666753472 1.0000083333680556 1.0000125000781253 1.0000166668055563 1.0000208335503487 1.0000250003125026 1.000029167092018 1.0000333338888951 1.0000375007031337 1.0000416675347343 1.0000458343836967
2 22 0.39414221093627655 1.0335521392531957 0.9216870069491672 0.9216870069491672 0.9637029805605818 0.9746875963272391 0.9814941556267007 0.9923908584112194 1.0000171387408059 1.00002450303028 1.0001751561407293 1.002439132220353 1.007213035917259 1.0206318635588445 1.0335521392531957
3 33 0.3604581294596074 1.0482060560456898 0.9046748415182694 0.9046748415182694 0.9355465368348128 0.9518657850788355 0.9655876234463923 0.9705500073616985 0.9872241951290538 0.9962759263907164 1.0005281800372336 1.0062330463433653 1.014185392075002 1.0299752587523978 1.0482060560456898
4 44 0.34221483609403464 1.0567120199995426 0.8912685399367127 0.8912685399367127 0.9062182505550531 0.9303129303529502 0.9320573258563422 0.9651551935786953 0.9771023611484378 0.9923189289328228 0.9978860678250224 1.006403971040872 1.0110466582782924 1.0358537165896244 1.0567120199995426
5 55 0.32598471127039663 1.0826317372301304 0.8613516202934474 0.8613516202934474 0.9011726557874541 0.9062212945427675 0.9243203638932291 0.9503225835837522 0.9698626761349171 0.9781265946974649 0.9956295260225612 1.0049166457191019 1.0092128768086204 1.0403735213275296 1.0826317372301304
6 66 0.3082927943465228 1.0779158589547984 0.8505943895097934 0.8505943895097934 0.8814287146678332 0.9029582221254374 0.9242792334066899 0.9456580651301512 0.9610092839285008 0.963400917028543 0.9872909479979931 1.0026108278747796 1.0165040103033982 1.031213414396469 1.0779158589547984
7 77 0.28949620112207936 1.0882888566050488 0.8511237619237337 0.8511237619237337 0.8588446821784301 0.8806131878611615 0.9156079313014189 0.9251567411156623 0.9627450201388247 0.9676323727700714 0.9841727012265641 1.0046589140707927 1.0117387759736918 1.0384780358695709 1.0882888566050488
8 88 0.28259669793039827 1.1007142372564036 0.8315332238730249 0.8315332238730249 0.8569281093726868 0.8715448179922124 0.9098074346066868 0.9221525214645981 0.9334896633904788 0.9517767886258384 0.9799900727052894 1.0043199319016274 1.0049434140868894 1.031747431081306 1.1007142372564036
9 99 0.2712581860812995 1.1082695601582973 0.8285151683998819 0.8285151683998819 0.851696725742436 0.858068109385946 0.8986396044013341 0.9131205326201518 0.9227718774316469 0.9293836271308552 0.9727851442819773 0.9824656181533936 1.0040770183475123 1.0493292929602347 1.1082695601582973
10 110 0.25020574618850444 1.1121010388716972 0.8294405915417732 0.8294405915417732 0.8377329482120951 0.8483791204234205 0.8841732234190454 0.9005073955994393 0.9132482969419838 0.9214755305678665 0.9595401446701624 0.9880606343664021 1.011434889220376 1.0573015971586293 1.1121010388716972
11 121 0.22879575823097234 1.1000051141453207 0.8015988569444309 0.8015988569444309 0.837914015700987 0.8470567617485486 0.8611979106666501 0.9085975756764794 0.9156689404653163 0.9163821275582824 0.9595088699932306 0.9888567369299365 1.0049100366107075 1.0487472697072608 1.1000051141453207
12 132 0.22123102221921706 1.0896299398608065 0.7947670539173208 0.7947670539173208 0.8000572366306362 0.8418858940640243 0.8509537603806537 0.9046128411896218 0.9124140318174369 0.9194421955442156 0.9583773656291116 0.9683391544008123 0.9903250785615673 1.048031332614541 1.0896299398608065
13 143 0.20584712072122663 1.0783672774506525 0.771889016591743 0.771889016591743 0.797418075650786 0.827057897899299 0.8659450818444415 0.8863971350546915 0.899497094521385 0.9280436540752752 0.9634149423514604 0.9699948543669179 0.9948590862126424 1.0446476769166144 1.0783672774506525
14 154 0.18835818061197715 1.083595940167697 0.7706302817253797 0.7706302817253797 0.7885597074202547 0.810439631572743 0.8527622748353154 0.8709802613167579 0.8915709716584105 0.9369693113004683 0.9553169050409419 0.9744040595139417 0.999669623297404 1.0377372158159028 1.083595940167697
15 165 0.1795161442109227 1.0821499152752896 0.762302960359733 0.762302960359733 0.776658644045532 0.8129135839956392 0.8385461905142481 0.8789199644138246 0.8870585437695991 0.9425546254997744 0.9588665125589436 0.9831905112169764 1.0173189501665734 1.0265572491076105 1.0821499152752896
16 176 0.17582423787945783 1.0687909211503266 0.7610681153491904 0.7610681153491904 0.7758440137832986 0.8201574164089097 0.8453909588879189 0.8509138228496941 0.8671929846662161 0.932023874674144 0.9382418704008114 0.9804467736257443 1.0186081805285356 1.0240065064254413 1.0687909211503266
17 187 0.16974735574648006 1.0645484805578649 0.7565666974214498 0.7565666974214498 0.7822110421743276 0.8196772706987937 0.83952488789246 0.844577338782862 0.8593362219767996 0.888831722039671 0.9359475038412511 0.9750917139660848 1.0181956766251774 1.0419021976354814 1.0645484805578649
18 198 0.1601701519991633 1.0654769882274273 0.7520680014032968 0.7520680014032968 0.7753472138492717 0.8108363163537918 0.8281224992650114 0.8418133986210706 0.8603843767574502 0.8907919134803366 0.9266322661083586 0.9769818219085665 1.0066636774083226 1.0242050277933445 1.0654769882274273
19 209 0.1533857857492365 1.0693241300381966 0.7424107730764087 0.7424107730764087 0.7650621075595807 0.8080656063984613 0.8162549281026666 0.837507013763642 0.8525972484479591 0.8898868818092037 0.93302552321487 0.9552877190718058 0.9898600482170629 1.0287439869160924 1.0693241300381966
20 220 0.14688166348411272 1.0417066081309367 0.70981909383513 0.70981909383513 0.765922781311292 0.7994290397285786 0.815127385139296 0.8391247803870442 0.8535509844049919 0.8735801353654244 0.9562024858947529 0.9618399194505067 0.9767188027949122 1.0182895022143021 1.0417066081309367
21 231 0.1343025042382842 1.0588490808463038 0.7120934826276707 0.7120934826276707 0.7523407283709267 0.7926815870998765 0.804955512386101 0.8415921224798393 0.851238194294263 0.8890635299516343 0.9269242809783607 0.956897846759613 0.9692668337888874 1.011468206349183 1.0588490808463038
22 242 0.12209307448617897 1.0474665724964949 0.7061917531726929 0.7061917531726929 0.7507434697335854 0.7913753016808776 0.7977514202830265 0.8339991146663887 0.8555187489830288 0.8802925310437582 0.90637538606854 0.9419629232632908 0.9635725785863846 1.0038774875041243 1.0474665724964949
23 253 0.11097899184029462 1.0509536291558457 0.6962624584504475 0.6962624584504475 0.7476319942538457 0.7799297664560498 0.7954107436527302 0.8251787730301444 0.8421903829180784 0.8761239618214339 0.9103578943994263 0.9359285144334065 0.9513135188709168 0.9798050733378555 1.0509536291558457
24 264 0.10013689995307248 1.0426438104241225 0.691688432711821 0.691688432711821 0.7190977910498955 0.7770673384162243 0.7795336738544488 0.811159016920887 0.8463518282648652 0.8641214331971483 0.890419981051532 0.9371298726353806 0.9507087289908887 0.9881552907692774 1.0426438104241225
25 275 0.0967689063747809 1.050437060443984 0.6892511514767776 0.6892511514767776 0.7154534468698382 0.7561546869754554 0.7743525236144416 0.8028998588351723 0.8296457814924545 0.8563879414682875 0.8795720529770366 0.9328466454630927 0.9502900785040644 0.9865935143341845 1.050437060443984
26 286 0.0898559521995814 1.0673822279289875 0.6811808585937896 0.6811808585937896 0.7085933285845311 0.7504836402561452 0.7601371436370734 0.7919290074739185 0.827147298367174 0.8520672445126425 0.8780017098833107 0.931386604602373 0.9463054713249791 0.9901543439800847 1.0673822279289875
27 297 0.08350330480224999 1.0636402758595536 0.6665987359568708 0.6665987359568708 0.7081763985623227 0.741573938358041 0.7545563318445483 0.7727426952484062 0.803854331217878 0.8441125689599861 0.8774729391811086 0.931712433131126 0.9423075701879194 0.9968773593326538 1.0636402758595536
28 308 0.08721395894772749 1.0486716783971965 0.6603001177179334 0.6603001177179334 0.6922180460621472 0.7377398139587008 0.7471593994070971 0.7819543925944761 0.8096932913559386 0.8321985991952748 0.8602173666034969 0.9384738074640119 0.9434038011983136 0.9908254768866228 1.0486716783971965
29 319 0.085722466610027 1.0647774747889298 0.6677364614766108 0.6677364614766108 0.6907768401838983 0.7233110081974409 0.7425089026880055 0.7759129648283762 0.8093896829935698 0.8520198138573901 0.8712587002242291 0.9223519205300845 0.9278808670359788 0.9826804895757585 1.0647774747889298
30 330 0.08359463389342034 1.0535545346573585 0.6624455844384507 0.6624455844384507 0.6852428606864608 0.7182986229648918 0.7331022761161878 0.7772849981907934 0.8008010888058678 0.8406242280444922 0.8636019724088426 0.9153984553173574 0.9611239829375462 0.9773673889518268 1.0535545346573585
