TIME_SYSTEM_ON, GAIT_PHASE, GAIT_SUBPHASE, ACTUATOR_POSITION, TORQUE_ESTIMATE, ACTUATOR_SETPOINT, LOADCELL, LINEAR_ACC_X_LOCAL, LINEAR_ACC_Y_LOCAL, LINEAR_ACC_Z_LOCAL, GRAVITY_VECTOR_X, GRAVITY_VECTOR_Y, GRAVITY_VECTOR_Z, KNEE_ANGLE
6732.00000000, 1.00000000, 3.00000000, 34.55082703, -0.57902902, -1.47521663, -2.27102661, 0.00000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.42932129
6732.00000000, 1.00000000, 3.00000000, 34.52885437, -0.31726873, -1.47521663, -2.36904907, 0.01000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.46226501
6732.00000000, 1.00000000, 3.00000000, 34.55082703, -0.40452692, -1.21358073, -2.77230835, 0.00000000, -0.00000000, 0.03000000, -9.72999954, -1.08000004, -0.04000000, 34.46592712
6732.00000000, 1.00000000, 3.00000000, 34.52885437, -0.40452692, -0.95180619, -1.53347778, 0.00000000, 0.00000000, 0.04000000, -9.72999954, -1.08000004, -0.04000000, 34.44395447
6732.00000000, 1.00000000, 3.00000000, 34.50688171, -0.49173889, -1.21358073, -2.25488281, 0.01000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.40368652
6732.00000000, 1.00000000, 3.00000000, 34.50688171, -0.31726873, -1.21358073, -2.31417847, 0.02000000, 0.01000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.44029236
6732.00000000, 1.00000000, 3.00000000, 34.52885437, -0.49173889, -0.69006562, -2.18273926, 0.01000000, 0.00000000, 0.05000000, -9.72999954, -1.08000004, -0.04000000, 34.42565918
6732.00000000, 1.00000000, 3.00000000, 34.55082703, -0.66633970, -1.21358073, -2.70416260, 0.02000000, 0.00000000, 0.00000000, -9.72999954, -1.08000004, -0.04000000, 34.41101074
6733.00000000, 1.00000000, 3.00000000, 34.52885437, -0.57902902, -1.47521663, -2.28149414, -0.01000000, -0.00000000, 0.03000000, -9.72999954, -1.08000004, -0.04000000, 34.40734863
6733.00000000, 1.00000000, 3.00000000, 34.55082703, -0.40452692, -1.21358073, -3.12072754, 0.02000000, -0.00000000, 0.04000000, -9.72999954, -1.08000004, -0.04000000, 34.46592712
6733.00000000, 1.00000000, 3.00000000, 34.52885437, -0.49173889, -1.73708701, -2.34661865, 0.00000000, 0.00000000, 0.03000000, -9.72999954, -1.08000004, -0.04000000, 34.42565918
6733.00000000, 1.00000000, 3.00000000, 34.55082703, -0.40452692, -1.47521663, -2.24053955, 0.01000000, 0.00000000, 0.01000000, -9.72999954, -1.08000004, -0.04000000, 34.46592712
6733.00000000, 1.00000000, 3.00000000, 34.52885437, -0.40452692, -1.21358073, -2.34280396, 0.00000000, 0.00000000, 0.04000000, -9.72999954, -1.08000004, -0.04000000, 34.44395447
6733.00000000, 1.00000000, 3.00000000, 34.52885437, -0.49173889, -1.21358073, -2.17340088, 0.01000000, 0.00000000, 0.01000000, -9.72999954, -1.08000004, -0.04000000, 34.42565918
6733.00000000, 1.00000000, 3.00000000, 34.57279968, -0.31726873, -1.21358073, -2.15948486, 0.01000000, -0.01000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.50621033
6733.00000000, 1.00000000, 3.00000000, 34.57279968, -0.49173889, -0.69006562, -2.26947021, 0.01000000, -0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.46960449
6733.00000000, 1.00000000, 3.00000000, 34.59477234, -0.66633970, -1.47521663, -2.31085205, 0.01000000, 0.02000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.45495605
6733.00000000, 1.00000000, 3.00000000, 34.55082703, -0.23002186, -0.95180619, -2.44888306, 0.01000000, -0.01000000, 0.04000000, -9.72999954, -1.08000004, -0.04000000, 34.50254822
6733.00000000, 1.00000000, 3.00000000, 34.57279968, -0.49173889, -1.21358073, -2.00845337, 0.02000000, 0.00000000, 0.04000000, -9.72999954, -1.08000004, -0.04000000, 34.46960449
6733.00000000, 1.00000000, 3.00000000, 34.57279968, -0.40452692, -1.47521663, -2.24749756, 0.01000000, 0.00000000, 0.03000000, -9.72999954, -1.08000004, -0.04000000, 34.48789978
6733.00000000, 1.00000000, 3.00000000, 34.55082703, -0.40452692, -1.21358073, -1.99765015, 0.00000000, 0.00000000, 0.01000000, -9.72999954, -1.08000004, -0.04000000, 34.46592712
6733.00000000, 1.00000000, 3.00000000, 34.55082703, -0.49173889, -1.21358073, -2.15805054, 0.01000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.44763184
6733.00000000, 1.00000000, 3.00000000, 34.55082703, -0.40452692, -1.21358073, -1.88415527, 0.03000000, 0.01000000, 0.01000000, -9.72999954, -1.08000004, -0.04000000, 34.46592712
6733.00000000, 1.00000000, 3.00000000, 34.48492432, -0.31726873, -1.47521663, -1.42587280, 0.01000000, 0.00000000, 0.04000000, -9.72999954, -1.08000004, -0.04000000, 34.41833496
6733.00000000, 1.00000000, 3.00000000, 34.59477234, -0.31726873, -0.95180619, -2.71890259, 0.04000000, 0.01000000, 0.05000000, -9.72999954, -1.08000004, -0.04000000, 34.52818298
6733.00000000, 1.00000000, 3.00000000, 34.59477234, -0.40452692, -1.47521663, -2.39682007, -0.01000000, -0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.50987244
6733.00000000, 1.00000000, 3.00000000, 34.52885437, -0.40452692, -0.95180619, -3.28909302, 0.00000000, 0.00000000, 0.03000000, -9.72999954, -1.08000004, -0.04000000, 34.44395447
6733.00000000, 1.00000000, 3.00000000, 34.55082703, -0.49173889, -1.47521663, -2.21249390, 0.03000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.44763184
6733.00000000, 1.00000000, 3.00000000, 34.52885437, -0.49173889, -0.95180619, -2.37954712, 0.00000000, 0.00000000, 0.05000000, -9.72999954, -1.08000004, -0.04000000, 34.42565918
6733.00000000, 1.00000000, 3.00000000, 34.55082703, -0.31726873, -1.47521663, -2.50186157, -0.00000000, -0.00000000, 0.03000000, -9.72999954, -1.08000004, -0.04000000, 34.48423767
6733.00000000, 1.00000000, 3.00000000, 34.55082703, -0.49173889, -1.21358073, -2.76898193, 0.00000000, 0.01000000, 0.01000000, -9.72999954, -1.08000004, -0.04000000, 34.44763184
6733.00000000, 1.00000000, 3.00000000, 34.55082703, -0.57902902, -1.47521663, -2.36361694, 0.00000000, 0.00000000, 0.04000000, -9.72999954, -1.08000004, -0.04000000, 34.42932129
6733.00000000, 1.00000000, 3.00000000, 34.52885437, -0.31726873, -1.21358073, -2.15673828, 0.00000000, -0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.46226501
6733.00000000, 1.00000000, 3.00000000, 34.55082703, -0.40452692, -1.21358073, -2.22387695, 0.02000000, 0.00000000, 0.03000000, -9.72999954, -1.08000004, -0.04000000, 34.46592712
6733.00000000, 1.00000000, 3.00000000, 34.57279968, -0.40452692, -1.47521663, -2.70181274, 0.01000000, 0.01000000, 0.03000000, -9.72999954, -1.08000004, -0.04000000, 34.48789978
6733.00000000, 1.00000000, 3.00000000, 34.52885437, -0.49173889, -1.47521663, -2.24365234, 0.00000000, 0.00000000, 0.03000000, -9.72999954, -1.08000004, -0.04000000, 34.42565918
6733.00000000, 1.00000000, 3.00000000, 34.52885437, -0.49173889, -1.21358073, -1.83062744, 0.02000000, 0.00000000, 0.04000000, -9.72999954, -1.08000004, -0.04000000, 34.42565918
6733.00000000, 1.00000000, 3.00000000, 34.50688171, -0.31726873, -1.47521663, -1.78549194, 0.00000000, 0.00000000, 0.05000000, -9.72999954, -1.08000004, -0.04000000, 34.44029236
6733.00000000, 1.00000000, 3.00000000, 34.57279968, -0.49173889, -1.21358073, -1.87011719, 0.01000000, 0.00000000, 0.04000000, -9.72999954, -1.08000004, -0.04000000, 34.46960449
6733.00000000, 1.00000000, 3.00000000, 34.61674500, -0.49173889, -1.21358073, -2.99218750, 0.00000000, 0.00000000, 0.01000000, -9.72999954, -1.08000004, -0.04000000, 34.51354980
6733.00000000, 1.00000000, 3.00000000, 34.55082703, -0.23002186, -1.47521663, -1.97625732, 0.01000000, -0.00000000, 0.03000000, -9.72999954, -1.08000004, -0.04000000, 34.50254822
6733.00000000, 1.00000000, 3.00000000, 34.57279968, -0.40452692, -1.73708701, -2.00323486, 0.02000000, 0.00000000, 0.03000000, -9.72999954, -1.08000004, -0.04000000, 34.48789978
6733.00000000, 1.00000000, 3.00000000, 34.59477234, -0.31726873, -1.73708701, -1.70010376, 0.02000000, 0.01000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.52818298
6733.00000000, 1.00000000, 3.00000000, 34.59477234, -0.49173889, -1.47521663, -2.60449219, 0.00000000, 0.01000000, 0.01000000, -9.72999954, -1.08000004, -0.04000000, 34.49157715
6733.00000000, 1.00000000, 3.00000000, 34.52885437, -0.14278319, -1.47521663, -2.06216431, -0.00000000, -0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.49888611
6733.00000000, 1.00000000, 3.00000000, 34.59477234, -0.31726873, -0.95180619, -2.07067871, 0.00000000, 0.00000000, 0.01000000, -9.72999954, -1.08000004, -0.04000000, 34.52818298
6733.00000000, 1.00000000, 3.00000000, 34.57279968, -0.49173889, -1.21358073, -1.97241211, 0.01000000, 0.00000000, 0.01000000, -9.72999954, -1.08000004, -0.04000000, 34.46960449
6733.00000000, 1.00000000, 3.00000000, 34.52885437, -0.49173889, -1.21358073, -1.62185669, 0.00000000, -0.00000000, 0.00000000, -9.72999954, -1.08000004, -0.04000000, 34.42565918
6733.00000000, 1.00000000, 3.00000000, 34.55082703, -0.49173889, -1.21358073, -2.48300171, 0.02000000, 0.00000000, 0.03000000, -9.72999954, -1.08000004, -0.04000000, 34.44763184
6733.00000000, 1.00000000, 3.00000000, 34.57279968, -0.31726873, -0.95180619, -2.16043091, -0.00000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.50621033
6733.00000000, 1.00000000, 3.00000000, 34.57279968, -0.49173889, -1.21358073, -2.61004639, -0.01000000, 0.00000000, 0.00000000, -9.72999954, -1.08000004, -0.04000000, 34.46960449
6733.00000000, 1.00000000, 3.00000000, 34.55082703, -0.49173889, -1.47521663, -1.86566162, 0.03000000, -0.00000000, 0.00000000, -9.72999954, -1.08000004, -0.04000000, 34.44763184
6733.00000000, 1.00000000, 3.00000000, 34.50688171, -0.31726873, -0.95180619, -2.58828735, 0.01000000, 0.00000000, 0.01000000, -9.72999954, -1.08000004, -0.04000000, 34.44029236
6733.00000000, 1.00000000, 3.00000000, 34.55082703, -0.40452692, -1.47521663, -1.83743286, 0.01000000, 0.00000000, 0.03000000, -9.72999954, -1.08000004, -0.04000000, 34.46592712
6733.00000000, 1.00000000, 3.00000000, 34.52885437, -0.40452692, -0.95180619, -2.71566772, -0.00000000, -0.00000000, 0.04000000, -9.72999954, -1.08000004, -0.04000000, 34.44395447
6733.00000000, 1.00000000, 3.00000000, 34.52885437, -0.49173889, -0.95180619, -2.40264893, 0.01000000, -0.01000000, 0.04000000, -9.72999954, -1.08000004, -0.04000000, 34.42565918
6733.00000000, 1.00000000, 3.00000000, 34.55082703, -0.40452692, -1.73708701, -2.22640991, 0.02000000, 0.00000000, 0.04000000, -9.72999954, -1.08000004, -0.04000000, 34.46592712
6733.00000000, 1.00000000, 3.00000000, 34.55082703, -0.49173889, -1.47521663, -2.20443726, 0.00000000, -0.00000000, 0.04000000, -9.72999954, -1.08000004, -0.04000000, 34.44763184
6734.00000000, 1.00000000, 3.00000000, 34.57279968, -0.31726873, -1.47521663, -2.27514648, 0.00000000, -0.00000000, 0.03000000, -9.72999954, -1.08000004, -0.04000000, 34.50621033
6734.00000000, 1.00000000, 3.00000000, 34.55082703, -0.57902902, -1.21358073, -2.55783081, 0.02000000, 0.00000000, 0.01000000, -9.72999954, -1.08000004, -0.04000000, 34.42932129
6734.00000000, 1.00000000, 3.00000000, 34.55082703, -0.40452692, -1.21358073, -2.03152466, 0.02000000, -0.01000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.46592712
6734.00000000, 1.00000000, 3.00000000, 34.59477234, -0.49173889, -1.21358073, -2.20352173, 0.01000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.49157715
6734.00000000, 1.00000000, 3.00000000, 34.55082703, -0.66633970, -1.47521663, -2.66552734, 0.00000000, 0.01000000, 0.01000000, -9.72999954, -1.08000004, -0.04000000, 34.41101074
6734.00000000, 1.00000000, 3.00000000, 34.55082703, -0.57902902, -1.73708701, -2.32836914, 0.00000000, 0.01000000, 0.05000000, -9.72999954, -1.08000004, -0.04000000, 34.42932129
6734.00000000, 1.00000000, 3.00000000, 34.55082703, -0.40452692, -1.21358073, -2.54458618, 0.00000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.46592712
6734.00000000, 1.00000000, 3.00000000, 34.52885437, -0.49173889, -1.47521663, -2.40423584, 0.00000000, -0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.42565918
6734.00000000, 1.00000000, 3.00000000, 34.52885437, -0.31726873, -1.47521663, -2.13940430, -0.00000000, 0.01000000, 0.04000000, -9.72999954, -1.08000004, -0.04000000, 34.46226501
6734.00000000, 1.00000000, 3.00000000, 34.55082703, -0.40452692, -1.21358073, -2.22827148, 0.03000000, -0.01000000, 0.00000000, -9.72999954, -1.08000004, -0.04000000, 34.46592712
6734.00000000, 1.00000000, 3.00000000, 34.52885437, -0.57902902, -1.73708701, -2.31811523, 0.02000000, -0.01000000, 0.04000000, -9.72999954, -1.08000004, -0.04000000, 34.40734863
6734.00000000, 1.00000000, 3.00000000, 34.57279968, -0.40452692, -1.21358073, -2.58398438, 0.02000000, -0.00000000, 0.03000000, -9.72999954, -1.08000004, -0.04000000, 34.48789978
6734.00000000, 1.00000000, 3.00000000, 34.59477234, -0.49173889, -0.95180619, -2.21289062, 0.00000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.49157715
6734.00000000, 1.00000000, 3.00000000, 34.55082703, -0.40452692, -1.47521663, -2.49374390, 0.03000000, -0.01000000, 0.00000000, -9.72999954, -1.08000004, -0.04000000, 34.46592712
6734.00000000, 1.00000000, 3.00000000, 34.50688171, -0.14278319, -0.69006562, -2.30975342, 0.00000000, 0.00000000, 0.05000000, -9.72999954, -1.08000004, -0.04000000, 34.47691345
6734.00000000, 1.00000000, 3.00000000, 34.55082703, -0.31726873, -1.21358073, -2.29742432, 0.01000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.48423767
6734.00000000, 1.00000000, 3.00000000, 34.57279968, -0.40452692, -1.21358073, -2.30780029, 0.00000000, 0.00000000, 0.04000000, -9.72999954, -1.08000004, -0.04000000, 34.48789978
6734.00000000, 1.00000000, 3.00000000, 34.57279968, -0.49173889, -1.21358073, -2.42831421, 0.00000000, -0.02000000, 0.01000000, -9.72999954, -1.08000004, -0.04000000, 34.46960449
6734.00000000, 1.00000000, 3.00000000, 34.57279968, -0.57902902, -0.69006562, -3.07131958, 0.00000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.45129395
6734.00000000, 1.00000000, 3.00000000, 34.55082703, -0.40452692, -1.47521663, -2.19949341, 0.01000000, 0.00000000, 0.00000000, -9.72999954, -1.08000004, -0.04000000, 34.46592712
6734.00000000, 1.00000000, 3.00000000, 34.52885437, -0.40452692, -1.47521663, -2.23004150, 0.03000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.44395447
6734.00000000, 1.00000000, 3.00000000, 34.55082703, -0.31726873, -1.21358073, -2.51211548, 0.00000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.48423767
6734.00000000, 1.00000000, 3.00000000, 34.57279968, -0.23002186, -1.21358073, -3.15460205, 0.00000000, 0.00000000, 0.03000000, -9.72999954, -1.08000004, -0.04000000, 34.52452087
6734.00000000, 1.00000000, 3.00000000, 34.52885437, -0.40452692, -1.21358073, -2.15930176, 0.00000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.44395447
6734.00000000, 1.00000000, 3.00000000, 34.55082703, -0.40452692, -1.47521663, -2.11938477, 0.01000000, -0.01000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.46592712
6734.00000000, 1.00000000, 3.00000000, 34.50688171, -0.57902902, -1.21358073, -2.67373657, 0.00000000, -0.01000000, 0.04000000, -9.72999954, -1.08000004, -0.04000000, 34.38537598
6734.00000000, 1.00000000, 3.00000000, 34.57279968, -0.49173889, -1.21358073, -2.78540039, 0.02000000, 0.01000000, 0.01000000, -9.72999954, -1.08000004, -0.04000000, 34.46960449
6734.00000000, 1.00000000, 3.00000000, 34.52885437, -0.57902902, -1.47521663, -2.81140137, -0.01000000, -0.01000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.40734863
6734.00000000, 1.00000000, 3.00000000, 34.55082703, -0.57902902, -1.47521663, -2.48492432, 0.00000000, 0.00000000, 0.01000000, -9.72999954, -1.08000004, -0.04000000, 34.42932129
6734.00000000, 1.00000000, 3.00000000, 34.55082703, -0.31726873, -1.47521663, -2.35589600, 0.01000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.48423767
6734.00000000, 1.00000000, 3.00000000, 34.55082703, -0.40452692, -1.47521663, -2.33941650, 0.00000000, 0.00000000, 0.05000000, -9.72999954, -1.08000004, -0.04000000, 34.46592712
6734.00000000, 1.00000000, 3.00000000, 34.52885437, -0.49173889, -1.21358073, -2.32568359, 0.02000000, 0.00000000, 0.04000000, -9.72999954, -1.08000004, -0.04000000, 34.42565918
6734.00000000, 1.00000000, 3.00000000, 34.57279968, -0.49173889, -1.47521663, -2.39578247, 0.00000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.46960449
6734.00000000, 1.00000000, 3.00000000, 34.55082703, -0.49173889, -1.47521663, -2.01242065, 0.00000000, 0.00000000, 0.03000000, -9.72999954, -1.08000004, -0.04000000, 34.44763184
6734.00000000, 1.00000000, 3.00000000, 34.57279968, -0.57902902, -1.73708701, -2.24902344, 0.00000000, 0.00000000, 0.03000000, -9.72999954, -1.08000004, -0.04000000, 34.45129395
6734.00000000, 1.00000000, 3.00000000, 34.50688171, -0.49173889, -1.21358073, -2.11495972, -0.00000000, -0.00000000, 0.04000000, -9.72999954, -1.08000004, -0.04000000, 34.40368652
6734.00000000, 1.00000000, 3.00000000, 34.55082703, -0.40452692, -0.95180619, -2.59655762, 0.01000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.46592712
6734.00000000, 1.00000000, 3.00000000, 34.52885437, -0.23002186, -1.47521663, -1.96041870, 0.00000000, 0.00000000, 0.00000000, -9.72999954, -1.08000004, -0.04000000, 34.48057556
6734.00000000, 1.00000000, 3.00000000, 34.50688171, -0.23002186, -1.21358073, -2.36871338, 0.00000000, 0.00000000, 0.04000000, -9.72999954, -1.08000004, -0.04000000, 34.45860291
6734.00000000, 1.00000000, 3.00000000, 34.57279968, -0.49173889, -1.73708701, -2.04107666, 0.03000000, -0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.46960449
6734.00000000, 1.00000000, 3.00000000, 34.55082703, -0.31726873, -1.47521663, -2.25616455, 0.00000000, 0.01000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.48423767
6734.00000000, 1.00000000, 3.00000000, 34.59477234, -0.40452692, -1.21358073, -1.98687744, 0.01000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.50987244
6734.00000000, 1.00000000, 3.00000000, 34.55082703, -0.31726873, -1.21358073, -1.63226318, 0.02000000, 0.00000000, 0.03000000, -9.72999954, -1.08000004, -0.04000000, 34.48423767
6734.00000000, 1.00000000, 3.00000000, 34.59477234, -0.40452692, -1.21358073, -2.12783813, 0.00000000, 0.02000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.50987244
6734.00000000, 1.00000000, 3.00000000, 34.59477234, -0.31726873, -1.47521663, -2.44406128, 0.01000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.52818298
6734.00000000, 1.00000000, 3.00000000, 34.52885437, -0.40452692, -1.47521663, -1.70449829, 0.00000000, 0.00000000, 0.00000000, -9.72999954, -1.08000004, -0.04000000, 34.44395447
6734.00000000, 1.00000000, 3.00000000, 34.52885437, -0.40452692, -1.21358073, -2.20285034, 0.00000000, 0.00000000, 0.04000000, -9.72999954, -1.08000004, -0.04000000, 34.44395447
6734.00000000, 1.00000000, 3.00000000, 34.55082703, -0.49173889, -1.21358073, -2.49279785, 0.01000000, 0.00000000, 0.04000000, -9.72999954, -1.08000004, -0.04000000, 34.44763184
6735.00000000, 1.00000000, 3.00000000, 34.52885437, -0.57902902, -0.95180619, -2.40798950, 0.02000000, -0.00000000, 0.01000000, -9.72999954, -1.08000004, -0.04000000, 34.40734863
6735.00000000, 1.00000000, 3.00000000, 34.57279968, -0.40452692, -0.69006562, -2.41064453, 0.00000000, -0.02000000, 0.03000000, -9.72999954, -1.08000004, -0.04000000, 34.48789978
6735.00000000, 1.00000000, 3.00000000, 34.52885437, -0.40452692, -1.21358073, -2.86566162, 0.00000000, 0.00000000, 0.03000000, -9.72999954, -1.08000004, -0.04000000, 34.44395447
6735.00000000, 1.00000000, 3.00000000, 34.57279968, -0.31726873, -1.47521663, -1.81674194, 0.02000000, 0.00000000, 0.00000000, -9.72999954, -1.08000004, -0.04000000, 34.50621033
6735.00000000, 1.00000000, 3.00000000, 34.52885437, -0.57902902, -1.21358073, -1.13946533, 0.03000000, -0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.40734863
6735.00000000, 1.00000000, 3.00000000, 34.52885437, -0.49173889, -1.21358073, -2.80758667, 0.00000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.42565918
6735.00000000, 1.00000000, 3.00000000, 34.55082703, -0.40452692, -1.99901903, -2.84057617, 0.02000000, 0.00000000, 0.04000000, -9.72999954, -1.08000004, -0.04000000, 34.46592712
6735.00000000, 1.00000000, 3.00000000, 34.52885437, -0.49173889, -1.21358073, -2.32864380, 0.00000000, 0.00000000, 0.01000000, -9.72999954, -1.08000004, -0.04000000, 34.42565918
6735.00000000, 1.00000000, 3.00000000, 34.57279968, -0.49173889, -1.47521663, -2.37890625, 0.01000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.46960449
6735.00000000, 1.00000000, 3.00000000, 34.52885437, -0.31726873, -1.21358073, -1.72961426, 0.00000000, -0.00000000, 0.03000000, -9.72999954, -1.08000004, -0.04000000, 34.46226501
6735.00000000, 1.00000000, 3.00000000, 34.57279968, -0.40452692, -0.95180619, -2.53280640, 0.02000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.48789978
6735.00000000, 1.00000000, 3.00000000, 34.59477234, -0.31726873, -1.21358073, -2.12298584, 0.02000000, -0.00000000, 0.05000000, -9.72999954, -1.08000004, -0.04000000, 34.52818298
6735.00000000, 1.00000000, 3.00000000, 34.59477234, -0.49173889, -1.21358073, -2.10873413, 0.00000000, -0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.49157715
6735.00000000, 1.00000000, 3.00000000, 34.57279968, -0.40452692, -1.21358073, -1.66867065, 0.00000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.48789978
6735.00000000, 1.00000000, 3.00000000, 34.55082703, -0.40452692, -1.21358073, -2.87091064, 0.00000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.46592712
6735.00000000, 1.00000000, 3.00000000, 34.55082703, -0.49173889, -1.21358073, -1.57424927, -0.00000000, 0.00000000, 0.03000000, -9.72999954, -1.08000004, -0.04000000, 34.44763184
6735.00000000, 1.00000000, 3.00000000, 34.57279968, -0.31726873, -1.21358073, -1.58605957, 0.00000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.50621033
6735.00000000, 1.00000000, 3.00000000, 34.50688171, -0.49173889, -1.47521663, -2.10501099, 0.01000000, 0.00000000, 0.01000000, -9.72999954, -1.08000004, -0.04000000, 34.40368652
6735.00000000, 1.00000000, 3.00000000, 34.50688171, -0.49173889, -1.47521663, -2.48361206, 0.01000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.40368652
6735.00000000, 1.00000000, 3.00000000, 34.52885437, -0.57902902, -0.95180619, -2.58120728, 0.00000000, -0.00000000, 0.00000000, -9.72999954, -1.08000004, -0.04000000, 34.40734863
6735.00000000, 1.00000000, 3.00000000, 34.52885437, -0.49173889, -1.47521663, -2.18869019, 0.00000000, -0.01000000, 0.01000000, -9.72999954, -1.08000004, -0.04000000, 34.42565918
6735.00000000, 1.00000000, 3.00000000, 34.57279968, -0.40452692, -1.47521663, -2.06893921, 0.00000000, 0.00000000, 0.03000000, -9.72999954, -1.08000004, -0.04000000, 34.48789978
6735.00000000, 1.00000000, 3.00000000, 34.55082703, -0.49173889, -1.21358073, -2.59219360, 0.01000000, 0.00000000, 0.04000000, -9.72999954, -1.08000004, -0.04000000, 34.44763184
6735.00000000, 1.00000000, 3.00000000, 34.55082703, -0.66633970, -1.73708701, -2.22143555, 0.00000000, -0.00000000, 0.03000000, -9.72999954, -1.08000004, -0.04000000, 34.41101074
6735.00000000, 1.00000000, 3.00000000, 34.55082703, -0.23002186, -0.95180619, -1.58569336, 0.00000000, -0.01000000, 0.03000000, -9.72999954, -1.08000004, -0.04000000, 34.50254822
6735.00000000, 1.00000000, 3.00000000, 34.55082703, -0.57902902, -1.21358073, -2.52276611, 0.03000000, 0.00000000, 0.01000000, -9.72999954, -1.08000004, -0.04000000, 34.42932129
6735.00000000, 1.00000000, 3.00000000, 34.52885437, -0.40452692, -0.95180619, -2.68798828, 0.01000000, -0.00000000, 0.04000000, -9.72999954, -1.08000004, -0.04000000, 34.44395447
6735.00000000, 1.00000000, 3.00000000, 34.55082703, -0.49173889, -1.47521663, -2.08978271, 0.00000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.44763184
6735.00000000, 1.00000000, 3.00000000, 34.59477234, -0.40452692, -1.47521663, -2.36874390, 0.00000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.50987244
6735.00000000, 1.00000000, 3.00000000, 34.55082703, -0.31726873, -1.47521663, -2.27230835, 0.03000000, 0.00000000, 0.04000000, -9.72999954, -1.08000004, -0.04000000, 34.48423767
6735.00000000, 1.00000000, 3.00000000, 34.55082703, -0.57902902, -0.69006562, -1.77871704, 0.00000000, 0.00000000, 0.05000000, -9.72999954, -1.08000004, -0.04000000, 34.42932129
6735.00000000, 1.00000000, 3.00000000, 34.55082703, -0.49173889, -1.73708701, -1.25262451, 0.01000000, 0.02000000, 0.01000000, -9.72999954, -1.08000004, -0.04000000, 34.44763184
6735.00000000, 1.00000000, 3.00000000, 34.52885437, -0.49173889, -1.47521663, -2.05151367, 0.02000000, -0.01000000, 0.00000000, -9.72999954, -1.08000004, -0.04000000, 34.42565918
6735.00000000, 1.00000000, 3.00000000, 34.55082703, -0.49173889, -1.73708701, -2.24923706, -0.00000000, 0.00000000, 0.02000000, -9.72999954, -1.08000004, -0.04000000, 34.44763184
