TIME_SYSTEM_ON, GAIT_PHASE, GAIT_SUBPHASE, ACTUATOR_POSITION, TORQUE_ESTIMATE, ACTUATOR_SETPOINT, LOADCELL, LINEAR_ACC_X_LOCAL, LINEAR_ACC_Y_LOCAL, LINEAR_ACC_Z_LOCAL, GRAVITY_VECTOR_X, GRAVITY_VECTOR_Y, GRAVITY_VECTOR_Z, KNEE_ANGLE
348.00000000, 1.00000000, 3.00000000, 31.51896667, 1.25427520, 4.02555037, 1.61413574, 0.07000000, -0.27000001, -0.03000000, -7.78000021, 4.07999992, 4.32000017, 31.78192329
348.00000000, 1.00000000, 3.00000000, 31.71670532, 1.42947268, 3.50023484, 0.71310425, 0.20000000, -0.14000000, 0.04000000, -7.75000000, 4.07999992, 4.38000011, 32.01628494
348.00000000, 1.00000000, 3.00000000, 31.80458069, 1.42947268, 4.28841782, 1.49841309, 0.10000000, -0.19000000, -0.02000000, -7.71000004, 4.09000015, 4.44000006, 32.10416031
348.00000000, 1.00000000, 3.00000000, 31.89245605, 1.51714623, 4.02555037, 0.67407227, 0.01000000, -0.09000000, -0.05000000, -7.67999983, 4.09000015, 4.48000002, 32.21034622
348.00000000, 1.00000000, 3.00000000, 32.04624939, 1.25427520, 4.02555037, 2.04971313, 0.11000000, -0.00000000, 0.05000000, -7.65999985, 4.09999990, 4.51999998, 32.30920792
348.00000000, 1.00000000, 3.00000000, 32.13412476, 1.42947268, 3.50023484, 0.84979248, 0.30000001, 0.05000000, 0.17000000, -7.65000010, 4.09000015, 4.55000019, 32.43370438
348.00000000, 1.00000000, 3.00000000, 32.28791809, 1.16674495, 2.97560000, 1.15518188, 0.38000000, -0.02000000, 0.18000001, -7.65000010, 4.07000017, 4.55999994, 32.53256226
348.00000000, 1.00000000, 3.00000000, 32.35383606, 0.81706899, 2.97560000, 0.66912842, 0.41999999, -0.12000000, -0.01000000, -7.67000008, 4.05000019, 4.55000019, 32.52524948
348.00000000, 1.00000000, 3.00000000, 32.46368408, 0.72971535, 2.18914604, 0.88510132, 0.40000001, -0.22000000, -0.16000000, -7.67999983, 4.01999998, 4.55000019, 32.61679077
348.00000000, 1.00000000, 3.00000000, 32.44171143, 0.64238763, 2.18914604, 0.77706909, 0.36000001, -0.40000001, -0.31000000, -7.69000006, 3.97000003, 4.57999992, 32.57650757
348.00000000, 1.00000000, 3.00000000, 32.50761414, 0.46785852, 1.14177060, 0.64028931, 0.47999999, -0.47999999, -0.25999999, -7.69999981, 3.91000009, 4.59999990, 32.60580063
348.00000000, 1.00000000, 3.00000000, 32.52958679, 0.29333544, 1.14177060, 1.03341675, 0.81999999, -0.38999999, -0.17000000, -7.73999977, 3.84999990, 4.59999990, 32.59115219
348.00000000, 1.00000000, 3.00000000, 32.57353210, 0.20609112, 0.88000631, 1.10943604, 0.88999999, -0.08000000, -0.01000000, -7.78999996, 3.75999999, 4.59000015, 32.61679077
348.00000000, 1.00000000, 3.00000000, 32.50761414, 0.03168200, -0.69006562, 1.07110596, 1.04999995, 0.03000000, 0.05000000, -7.84000015, 3.65000010, 4.57999992, 32.51426315
348.00000000, 1.00000000, 3.00000000, 32.44171143, -0.14278319, -0.42834955, 0.91976929, 1.13999999, -0.02000000, 0.09000000, -7.90999985, 3.51999998, 4.57999992, 32.41174316
348.00000000, 1.00000000, 3.00000000, 32.57353210, -0.05554960, -1.21358073, 0.14663696, 0.38999999, -0.31000000, -0.09000000, -8.02000046, 3.34999990, 4.50000000, 32.56187057
348.00000000, 1.00000000, 3.00000000, 32.50761414, -0.23002186, -0.95180619, 0.86172485, -0.15000001, -0.33000001, -0.31999999, -8.17000008, 3.16000009, 4.36999989, 32.45933533
348.00000000, 1.00000000, 3.00000000, 32.52958679, -0.49173889, -1.47521663, 0.59732056, -0.40000001, -0.44000000, -0.70999998, -8.31999969, 2.94000006, 4.23000002, 32.42639160
348.00000000, 1.00000000, 3.00000000, 32.46368408, -0.31726873, -0.69006562, 0.40762329, -0.08000000, -0.44999999, -0.60000002, -8.44999981, 2.72000003, 4.11999989, 32.39709473
348.00000000, 1.00000000, 3.00000000, 32.46368408, -0.49173889, -1.47521663, 0.53054810, -0.01000000, -0.61000001, -0.33000001, -8.56000042, 2.47000003, 4.05999994, 32.36048889
348.00000000, 1.00000000, 3.00000000, 32.48564148, -0.49173889, -1.47521663, 0.24874878, -0.09000000, -0.73000002, -0.19000000, -8.64999962, 2.21000004, 4.03000021, 32.38244629
349.00000000, 1.00000000, 3.00000000, 32.52958679, -0.75367421, -1.73708701, 0.29647827, -0.74000001, -0.73000002, -0.34000000, -8.71000004, 1.94000006, 4.03000021, 32.37145996
349.00000000, 1.00000000, 3.00000000, 32.52958679, -0.40452692, -1.73708701, 0.64053345, -1.01999998, -0.77999997, -0.30000001, -8.75000000, 1.67999995, 4.07000017, 32.44468689
349.00000000, 1.00000000, 3.00000000, 32.46368408, -0.49173889, -1.73708701, -0.54736328, -0.99000001, -1.01999998, 0.01000000, -8.77999973, 1.40999997, 4.09999990, 32.36048889
349.00000000, 1.00000000, 3.00000000, 32.48564148, -0.75367421, -2.26102257, -0.01757812, -0.81999999, -1.03999996, 0.11000000, -8.78999996, 1.14999998, 4.15000010, 32.32751465
349.00000000, 1.00000000, 3.00000000, 32.50761414, -0.49173889, -1.73708701, -0.20056152, -0.58999997, -0.86000001, 0.06000000, -8.77999973, 0.89999998, 4.23000002, 32.40441895
349.00000000, 1.00000000, 3.00000000, 32.46368408, -0.66633970, -1.73708701, -0.39456177, -0.56999999, -0.73000002, 0.28999999, -8.77999973, 0.66000003, 4.28999996, 32.32386780
349.00000000, 1.00000000, 3.00000000, 32.46368408, -0.66633970, -1.99901903, 0.21304321, -1.33000004, -0.38999999, 1.35000002, -8.78999996, 0.44999999, 4.28999996, 32.32386780
349.00000000, 1.00000000, 3.00000000, 32.46368408, -0.66633970, -1.73708701, -0.03451538, -1.57000005, 0.10000000, 1.82000005, -8.81999969, 0.28999999, 4.25000000, 32.32386780
349.00000000, 1.00000000, 3.00000000, 32.48564148, -0.66633970, -1.73708701, -0.40609741, -1.25000000, 0.41000000, 1.78999996, -8.85999966, 0.20999999, 4.17000008, 32.34582520
349.00000000, 1.00000000, 3.00000000, 32.48564148, -0.75367421, -2.52310658, 0.27514648, -0.69999999, 0.55000001, 1.67999995, -8.89999962, 0.19000000, 4.07999992, 32.32751465
349.00000000, 1.00000000, 3.00000000, 32.50761414, -0.49173889, -1.73708701, -0.28912354, -0.10000000, 0.56000000, 1.23000002, -8.93999958, 0.20999999, 3.98000002, 32.40441895
349.00000000, 1.00000000, 3.00000000, 32.48564148, -0.66633970, -1.99901903, -0.31988525, 0.13000000, 0.50000000, 0.81999999, -8.97999954, 0.25000000, 3.90000010, 32.34582520
349.00000000, 1.00000000, 3.00000000, 32.48564148, -0.49173889, -1.73708701, -0.47299194, 0.33000001, 0.36000001, 0.23000000, -9.01000023, 0.30000001, 3.81999993, 32.38244629
349.00000000, 1.00000000, 3.00000000, 32.46368408, -0.75367421, -1.47521663, -0.38043213, 0.50999999, 0.23000000, -0.04000000, -9.03999996, 0.34000000, 3.75000000, 32.30555725
349.00000000, 1.00000000, 3.00000000, 32.46368408, -0.66633970, -1.21358073, -0.34194946, 0.60000002, 0.16000000, -0.31999999, -9.06999969, 0.36000001, 3.66000009, 32.32386780
349.00000000, 1.00000000, 3.00000000, 32.48564148, -0.57902902, -1.73708701, -0.12051392, 0.56999999, 0.22000000, -0.40000001, -9.11999989, 0.34999999, 3.54999995, 32.36413574
349.00000000, 1.00000000, 3.00000000, 32.50761414, -0.57902902, -1.73708701, -0.49847412, 0.40000001, 0.34999999, -0.40000001, -9.17000008, 0.31000000, 3.42000008, 32.38610840
349.00000000, 1.00000000, 3.00000000, 32.46368408, -0.75367421, -1.99901903, -0.52246094, 0.16000000, 0.34000000, -0.33000001, -9.23999977, 0.23999999, 3.24000001, 32.30555725
349.00000000, 1.00000000, 3.00000000, 32.50761414, -0.66633970, -1.73708701, -0.94833374, 0.50999999, 0.44000000, -0.20000000, -9.31999969, 0.15000001, 3.00999999, 32.36779785
349.00000000, 1.00000000, 3.00000000, 32.46368408, -0.66633970, -1.99901903, -1.31063843, -0.79000002, 0.09000000, 0.60000002, -9.40999985, 0.03000000, 2.71000004, 32.32386780
349.00000000, 1.00000000, 3.00000000, 32.52958679, -0.57902902, -1.73708701, -0.66992188, -1.53999996, 0.38000000, 0.69000000, -9.48999977, -0.07000000, 2.40000010, 32.40808105
349.00000000, 1.00000000, 3.00000000, 32.50761414, -0.49173889, -1.47521663, -0.48992920, -1.25000000, 0.40000001, 0.56999999, -9.56000042, -0.13000000, 2.09999990, 32.40441895
349.00000000, 1.00000000, 3.00000000, 32.55155945, -0.57902902, -1.99901903, -0.40246582, -0.88000000, -0.06000000, 0.23000000, -9.61999989, -0.15000001, 1.83000004, 32.43005371
349.00000000, 1.00000000, 3.00000000, 32.48564148, -0.75367421, -1.47521663, -0.50955200, -0.67000002, -0.34000000, -0.07000000, -9.64999962, -0.15000001, 1.62000000, 32.32751465
349.00000000, 1.00000000, 3.00000000, 32.50761414, -0.57902902, -1.21358073, -0.93557739, -0.25999999, -0.44000000, -0.33000001, -9.68000031, -0.15000001, 1.49000001, 32.38610840
349.00000000, 1.00000000, 3.00000000, 32.46368408, -0.57902902, -1.99901903, -0.25930786, 0.23000000, -0.28000000, -0.51999998, -9.68999958, -0.15000001, 1.39999998, 32.34217834
349.00000000, 1.00000000, 3.00000000, 32.52958679, -0.57902902, -0.95180619, 0.11105347, 0.60000002, -0.15000001, -0.41999999, -9.69999981, -0.16000000, 1.34000003, 32.40808105
349.00000000, 1.00000000, 3.00000000, 32.48564148, -0.57902902, -1.47521663, -0.19894409, 0.68000001, -0.13000000, -0.36000001, -9.71000004, -0.19000000, 1.24000001, 32.36413574
349.00000000, 1.00000000, 3.00000000, 32.48564148, -0.31726873, -1.73708701, -0.81854248, 0.25000000, -0.14000000, 0.28999999, -9.72999954, -0.22000000, 1.10000002, 32.41905212
349.00000000, 1.00000000, 3.00000000, 32.52958679, -0.57902902, -1.21358073, -0.55865479, -0.07000000, 0.10000000, 0.57999998, -9.73999977, -0.25999999, 0.93000001, 32.40808105
349.00000000, 1.00000000, 3.00000000, 32.52958679, -0.66633970, -0.95180619, -1.14389038, -0.38999999, 0.19000000, 0.67000002, -9.76000023, -0.28999999, 0.76999998, 32.38977051
349.00000000, 1.00000000, 3.00000000, 32.46368408, -0.66633970, -1.21358073, -0.60299683, -0.44999999, 0.13000000, 0.62000000, -9.77000046, -0.28999999, 0.63999999, 32.32386780
349.00000000, 1.00000000, 3.00000000, 32.46368408, -0.49173889, -1.47521663, -0.27325439, -0.27000001, -0.07000000, 0.47999999, -9.77000046, -0.27000001, 0.55000001, 32.36048889
349.00000000, 1.00000000, 3.00000000, 32.52958679, -0.75367421, -1.99901903, -0.29852295, 0.62000000, -0.16000000, 0.47000000, -9.77999973, -0.23999999, 0.47999999, 32.37145996
349.00000000, 1.00000000, 3.00000000, 32.46368408, -0.40452692, -1.73708701, -0.47174072, 0.64999998, 0.00000000, 0.36000001, -9.77999973, -0.20999999, 0.41000000, 32.37878418
349.00000000, 1.00000000, 3.00000000, 32.46368408, -0.57902902, -1.73708701, -1.00601196, 0.82999998, -0.01000000, 0.54000002, -9.78999996, -0.17000000, 0.30000001, 32.34217834
349.00000000, 1.00000000, 3.00000000, 32.50761414, -0.49173889, -1.99901903, -0.12789917, -0.23999999, 0.41999999, 0.72000003, -9.78999996, -0.08000000, 0.15000001, 32.40441895
349.00000000, 1.00000000, 3.00000000, 32.48564148, -0.66633970, -1.73708701, -0.52603149, -1.54999995, 0.56999999, 0.58999997, -9.78999996, -0.02000000, -0.00000000, 32.34582520
349.00000000, 1.00000000, 3.00000000, 32.48564148, -0.75367421, -1.99901903, -0.73071289, -1.35000002, 0.27000001, 0.15000001, -9.78999996, -0.03000000, -0.12000000, 32.32751465
349.00000000, 1.00000000, 3.00000000, 32.48564148, -0.66633970, -1.99901903, -0.92449951, -0.61000001, -0.03000000, -0.10000000, -9.78999996, -0.06000000, -0.16000000, 32.34582520
349.00000000, 1.00000000, 3.00000000, 32.50761414, -0.40452692, -1.21358073, -0.38992310, 0.25000000, -0.31000000, -0.46000001, -9.78999996, -0.07000000, -0.16000000, 32.42271423
349.00000000, 1.00000000, 3.00000000, 32.48564148, -0.49173889, -1.73708701, -0.13693237, 0.43000001, -0.38000000, -0.62000000, -9.78999996, -0.07000000, -0.16000000, 32.38244629
349.00000000, 1.00000000, 3.00000000, 32.46368408, -0.40452692, -1.47521663, -0.65335083, 0.14000000, -0.37000000, -0.63999999, -9.78999996, -0.08000000, -0.17000000, 32.37878418
349.00000000, 1.00000000, 3.00000000, 32.48564148, -0.49173889, -1.21358073, -0.59753418, -0.12000000, -0.40000001, -0.56000000, -9.78999996, -0.08000000, -0.19000000, 32.38244629
349.00000000, 1.00000000, 3.00000000, 32.50761414, -0.57902902, -1.73708701, -0.25634766, -0.18000001, -0.46000001, -0.28999999, -9.78999996, -0.09000000, -0.18000001, 32.38610840
349.00000000, 1.00000000, 3.00000000, 32.48564148, -0.49173889, -1.21358073, 0.23001099, -0.05000000, -0.44999999, -0.07000000, -9.78999996, -0.09000000, -0.14000000, 32.38244629
89380.00000000, 33.00000000, 33.00000000, 0.00000000, -2653373440.00000000, -3906750630953222144.00000000, -11544926617600.00000000, 0.00000000, -230216202020576034816.00000000, -0.00000000, 0.00000000, -0.00000000, -493267266916078964248289602437120.00000000, 0.00000000
349.00000000, 1.00000000, 3.00000000, 32.52958679, -0.40452692, -1.21358073, -0.43695068, -0.05000000, -0.36000001, 0.47000000, -9.78999996, -0.08000000, -0.12000000, 32.44468689
349.00000000, 1.00000000, 3.00000000, 32.50761414, -0.57902902, -1.21358073, -0.74737549, -0.20000000, -0.00000000, 0.47000000, -9.78999996, -0.08000000, -0.13000000, 32.38610840
349.00000000, 1.00000000, 3.00000000, 32.52958679, -0.75367421, -1.99901903, -0.11279297, -0.14000000, 0.22000000, 0.33000001, -9.78999996, -0.08000000, -0.15000001, 32.37145996
350.00000000, 1.00000000, 3.00000000, 32.48564148, -0.66633970, -1.99901903, -0.18832397, 0.02000000, 0.38000000, 0.07000000, -9.78999996, -0.08000000, -0.15000001, 32.34582520
350.00000000, 1.00000000, 3.00000000, 32.48564148, -0.31726873, -1.73708701, -0.54486084, 0.09000000, 0.31999999, 0.03000000, -9.78999996, -0.08000000, -0.14000000, 32.41905212
350.00000000, 1.00000000, 3.00000000, 32.50761414, -0.57902902, -2.26102257, -0.38659668, 0.06000000, 0.15000001, 0.11000000, -9.78999996, -0.08000000, -0.14000000, 32.38610840
350.00000000, 1.00000000, 3.00000000, 32.48564148, -0.40452692, -1.47521663, -0.14590454, -0.04000000, 0.05000000, 0.20000000, -9.78999996, -0.08000000, -0.14000000, 32.40074158
350.00000000, 1.00000000, 3.00000000, 32.46368408, -0.49173889, -1.99901903, -0.53100586, -0.16000000, -0.09000000, 0.28999999, -9.78999996, -0.07000000, -0.14000000, 32.36048889
350.00000000, 1.00000000, 3.00000000, 32.44171143, -0.49173889, -1.99901903, -0.64480591, -0.16000000, -0.18000001, 0.28000000, -9.78999996, -0.07000000, -0.13000000, 32.33851624
350.00000000, 1.00000000, 3.00000000, 32.48564148, -0.49173889, -0.69006562, -0.54199219, -0.11000000, -0.20999999, 0.20999999, -9.78999996, -0.07000000, -0.13000000, 32.38244629
350.00000000, 1.00000000, 3.00000000, 32.46368408, -0.66633970, -1.73708701, -1.11557007, -0.05000000, -0.19000000, 0.18000001, -9.78999996, -0.07000000, -0.12000000, 32.32386780
350.00000000, 1.00000000, 3.00000000, 32.46368408, -0.66633970, -1.47521663, -1.36401367, -0.05000000, -0.09000000, 0.09000000, -9.78999996, -0.07000000, -0.12000000, 32.32386780
350.00000000, 1.00000000, 3.00000000, 32.50761414, -0.57902902, -0.95180619, -0.32968140, -0.05000000, 0.00000000, 0.06000000, -9.78999996, -0.07000000, -0.12000000, 32.38610840
350.00000000, 1.00000000, 3.00000000, 32.48564148, -0.49173889, -1.73708701, -0.05422974, -0.03000000, 0.10000000, 0.06000000, -9.78999996, -0.07000000, -0.12000000, 32.38244629
350.00000000, 1.00000000, 3.00000000, 32.50761414, -0.40452692, -1.47521663, -0.30700684, -0.02000000, 0.10000000, 0.09000000, -9.78999996, -0.06000000, -0.11000000, 32.42271423
350.00000000, 1.00000000, 3.00000000, 32.48564148, -0.57902902, -1.47521663, -0.85028076, 0.01000000, 0.15000001, 0.12000000, -9.78999996, -0.05000000, -0.10000000, 32.36413574
350.00000000, 1.00000000, 3.00000000, 32.48564148, -0.66633970, -1.73708701, -0.70422363, 0.07000000, 0.12000000, 0.13000000, -9.78999996, -0.05000000, -0.09000000, 32.34582520
350.00000000, 1.00000000, 3.00000000, 32.50761414, -0.66633970, -1.99901903, 0.13983154, 0.04000000, 0.07000000, 0.17000000, -9.78999996, -0.04000000, -0.09000000, 32.36779785
350.00000000, 1.00000000, 3.00000000, 32.55155945, -0.40452692, -1.99901903, -0.58044434, 0.00000000, 0.04000000, 0.19000000, -9.78999996, -0.04000000, -0.07000000, 32.46665955
350.00000000, 1.00000000, 3.00000000, 32.46368408, -0.40452692, -0.95180619, -0.56933594, -0.02000000, -0.06000000, 0.19000000, -9.78999996, -0.04000000, -0.06000000, 32.37878418
350.00000000, 1.00000000, 3.00000000, 32.44171143, -0.40452692, -1.99901903, -0.48901367, -0.09000000, -0.10000000, 0.23000000, -9.78999996, -0.04000000, -0.05000000, 32.35681152
350.00000000, 1.00000000, 3.00000000, 32.52958679, -0.75367421, -1.73708701, -0.57879639, -0.14000000, -0.15000001, 0.28000000, -9.78999996, -0.04000000, -0.03000000, 32.37145996
350.00000000, 1.00000000, 3.00000000, 32.50761414, -0.57902902, -1.47521663, -0.24777222, -0.05000000, -0.17000000, 0.25999999, -9.78999996, -0.05000000, -0.02000000, 32.38610840
350.00000000, 1.00000000, 3.00000000, 32.44171143, -0.40452692, -1.99901903, -1.01754761, 0.05000000, -0.20000000, 0.20000000, -9.78999996, -0.05000000, -0.01000000, 32.35681152
350.00000000, 1.00000000, 3.00000000, 32.52958679, -0.49173889, -1.21358073, -0.70843506, 0.03000000, -0.19000000, 0.13000000, -9.78999996, -0.06000000, -0.02000000, 32.42639160
350.00000000, 1.00000000, 3.00000000, 32.52958679, -0.23002186, -1.47521663, -0.26495361, 0.02000000, -0.20000000, 0.09000000, -9.78999996, -0.06000000, -0.02000000, 32.48130798
350.00000000, 1.00000000, 3.00000000, 32.48564148, -0.57902902, -0.95180619, -0.22137451, 0.00000000, -0.22000000, 0.07000000, -9.78999996, -0.06000000, -0.02000000, 32.36413574
350.00000000, 1.00000000, 3.00000000, 32.50761414, -0.31726873, -1.47521663, -0.84011841, -0.01000000, -0.27000001, 0.08000000, -9.78999996, -0.06000000, -0.02000000, 32.44102478
350.00000000, 1.00000000, 3.00000000, 32.48564148, -0.66633970, -1.21358073, -0.75363159, -0.02000000, -0.31999999, 0.13000000, -9.78999996, -0.07000000, -0.01000000, 32.34582520
350.00000000, 1.00000000, 3.00000000, 32.48564148, -0.40452692, -1.47521663, -0.58557129, -0.08000000, -0.36000001, 0.14000000, -9.78999996, -0.07000000, -0.00000000, 32.40074158
350.00000000, 1.00000000, 3.00000000, 32.50761414, -0.49173889, -0.95180619, 0.26760864, -0.06000000, -0.27000001, 0.13000000, -9.78999996, -0.07000000, -0.00000000, 32.40441895
350.00000000, 1.00000000, 3.00000000, 32.52958679, -0.49173889, -1.47521663, -0.48434448, -0.12000000, -0.13000000, 0.09000000, -9.78999996, -0.07000000, 0.00000000, 32.42639160
350.00000000, 1.00000000, 3.00000000, 32.44171143, -0.57902902, -1.47521663, -0.43093872, -0.09000000, -0.07000000, 0.05000000, -9.78999996, -0.06000000, 0.00000000, 32.32020569
350.00000000, 1.00000000, 3.00000000, 32.50761414, -0.57902902, -1.47521663, -0.34085083, -0.04000000, 0.01000000, 0.05000000, -9.78999996, -0.06000000, 0.00000000, 32.38610840
350.00000000, 1.00000000, 3.00000000, 32.48564148, -0.14278319, -1.73708701, -0.51904297, -0.01000000, 0.04000000, 0.04000000, -9.78999996, -0.06000000, 0.00000000, 32.45567322
350.00000000, 1.00000000, 3.00000000, 32.46368408, -0.49173889, -2.26102257, 0.58486938, -0.00000000, 0.09000000, 0.09000000, -9.78999996, -0.06000000, 0.00000000, 32.36048889
350.00000000, 1.00000000, 3.00000000, 32.48564148, -0.40452692, -1.73708701, -0.23385620, -0.02000000, 0.06000000, 0.10000000, -9.78999996, -0.05000000, 0.00000000, 32.40074158
350.00000000, 1.00000000, 3.00000000, 32.55155945, -0.66633970, -1.21358073, -0.24194336, -0.01000000, 0.01000000, 0.11000000, -9.78999996, -0.04000000, 0.00000000, 32.41174316
350.00000000, 1.00000000, 3.00000000, 32.48564148, -0.49173889, -1.21358073, -0.28167725, -0.01000000, 0.00000000, 0.08000000, -9.78999996, -0.03000000, 0.00000000, 32.38244629
350.00000000, 1.00000000, 3.00000000, 32.48564148, -0.57902902, -1.47521663, -0.04455566, -0.04000000, 0.02000000, 0.11000000, -9.78999996, -0.02000000, 0.00000000, 32.36413574
350.00000000, 1.00000000, 3.00000000, 32.52958679, -0.57902902, -1.47521663, 0.17846680, -0.05000000, 0.04000000, 0.11000000, -9.78999996, -0.01000000, -0.00000000, 32.40808105
350.00000000, 1.00000000, 3.00000000, 32.46368408, -0.31726873, -1.73708701, -0.31051636, -0.06000000, 0.08000000, 0.08000000, -9.78999996, -0.01000000, -0.00000000, 32.39709473
350.00000000, 1.00000000, 3.00000000, 32.50761414, -0.57902902, -1.47521663, -0.85351562, -0.04000000, 0.11000000, 0.08000000, -9.78999996, -0.01000000, -0.00000000, 32.38610840
350.00000000, 1.00000000, 3.00000000, 32.46368408, -0.57902902, -2.26102257, -0.21664429, -0.01000000, 0.13000000, 0.07000000, -9.78999996, -0.01000000, 0.00000000, 32.34217834
350.00000000, 1.00000000, 3.00000000, 32.50761414, -0.31726873, -0.69006562, -0.46948242, 0.00000000, 0.14000000, 0.06000000, -9.78999996, -0.00000000, 0.00000000, 32.44102478
350.00000000, 1.00000000, 3.00000000, 32.48564148, -0.49173889, -1.73708701, 0.04779053, 0.00000000, 0.14000000, 0.04000000, -9.78999996, 0.00000000, 0.00000000, 32.38244629
350.00000000, 1.00000000, 3.00000000, 32.48564148, -0.40452692, -1.21358073, -0.61584473, -0.01000000, 0.12000000, 0.03000000, -9.78999996, 0.00000000, -0.00000000, 32.40074158
350.00000000, 1.00000000, 3.00000000, 32.50761414, -0.31726873, -1.21358073, -0.13458252, -0.05000000, 0.12000000, 0.03000000, -9.78999996, 0.00000000, -0.01000000, 32.44102478
350.00000000, 1.00000000, 3.00000000, 32.48564148, -0.66633970, -1.73708701, 0.19668579, -0.01000000, 0.07000000, 0.00000000, -9.78999996, 0.01000000, -0.02000000, 32.34582520
350.00000000, 1.00000000, 3.00000000, 32.52958679, -0.49173889, -0.95180619, -0.83380127, -0.01000000, 0.04000000, -0.01000000, -9.78999996, 0.01000000, -0.03000000, 32.42639160
350.00000000, 1.00000000, 3.00000000, 32.52958679, -0.49173889, -0.95180619, -0.12792969, 0.00000000, -0.00000000, -0.00000000, -9.78999996, 0.02000000, -0.03000000, 32.42639160
350.00000000, 1.00000000, 3.00000000, 32.50761414, -0.66633970, -0.95180619, -0.23541260, 0.02000000, -0.07000000, 0.03000000, -9.78999996, 0.03000000, -0.04000000, 32.36779785
350.00000000, 1.00000000, 3.00000000, 32.48564148, -0.57902902, -1.47521663, -0.53533936, 0.03000000, -0.06000000, 0.09000000, -9.78999996, 0.04000000, -0.04000000, 32.36413574
351.00000000, 1.00000000, 3.00000000, 32.46368408, -0.49173889, -1.73708701, -0.91375732, 0.02000000, -0.09000000, 0.15000001, -9.78999996, 0.05000000, -0.04000000, 32.36048889
351.00000000, 1.00000000, 3.00000000, 32.50761414, -0.49173889, -1.21358073, 0.22241211, 0.03000000, -0.07000000, 0.19000000, -9.78999996, 0.06000000, -0.03000000, 32.40441895
351.00000000, 1.00000000, 3.00000000, 32.48564148, -0.31726873, -1.73708701, 0.19351196, 0.01000000, -0.04000000, 0.19000000, -9.78999996, 0.08000000, -0.03000000, 32.41905212
351.00000000, 1.00000000, 3.00000000, 32.44171143, -0.40452692, -1.21358073, -0.52279663, 0.00000000, -0.06000000, 0.19000000, -9.78999996, 0.09000000, -0.03000000, 32.35681152
351.00000000, 1.00000000, 3.00000000, 32.48564148, -0.49173889, -1.73708701, -0.65908813, 0.01000000, -0.02000000, 0.17000000, -9.78999996, 0.10000000, -0.03000000, 32.38244629
351.00000000, 1.00000000, 3.00000000, 32.52958679, -0.31726873, -1.99901903, -0.22613525, 0.01000000, -0.03000000, 0.15000001, -9.78999996, 0.12000000, -0.03000000, 32.46299744
351.00000000, 1.00000000, 3.00000000, 32.48564148, -0.49173889, -1.47521663, -0.50408936, -0.05000000, 0.00000000, 0.12000000, -9.78999996, 0.14000000, -0.03000000, 32.38244629
351.00000000, 1.00000000, 3.00000000, 32.50761414, -0.40452692, -1.21358073, -0.68621826, -0.13000000, 0.01000000, 0.06000000, -9.78999996, 0.15000001, -0.04000000, 32.42271423
351.00000000, 1.00000000, 3.00000000, 32.48564148, -0.49173889, -1.21358073, -0.90124512, -0.04000000, 0.00000000, 0.00000000, -9.78999996, 0.15000001, -0.04000000, 32.38244629
351.00000000, 1.00000000, 3.00000000, 32.52958679, -0.57902902, -1.73708701, -0.56207275, 0.07000000, -0.05000000, -0.00000000, -9.78999996, 0.14000000, -0.04000000, 32.40808105
351.00000000, 1.00000000, 3.00000000, 32.50761414, -0.40452692, -0.95180619, -0.07443237, 0.14000000, -0.09000000, 0.01000000, -9.78999996, 0.15000001, -0.04000000, 32.42271423
351.00000000, 1.00000000, 3.00000000, 32.52958679, -0.57902902, -1.47521663, -0.81375122, 0.03000000, -0.11000000, 0.04000000, -9.78999996, 0.15000001, -0.04000000, 32.40808105
351.00000000, 1.00000000, 3.00000000, 32.48564148, -0.23002186, -1.99901903, -0.12893677, -0.04000000, -0.09000000, 0.03000000, -9.78999996, 0.16000000, -0.04000000, 32.43736267
351.00000000, 1.00000000, 3.00000000, 32.50761414, -0.57902902, -1.21358073, -1.41024780, -0.03000000, -0.08000000, 0.03000000, -9.78999996, 0.16000000, -0.04000000, 32.38610840
351.00000000, 1.00000000, 3.00000000, 32.48564148, -0.57902902, -1.47521663, -0.97628784, 0.01000000, -0.06000000, 0.03000000, -9.78999996, 0.16000000, -0.04000000, 32.36413574
351.00000000, 1.00000000, 3.00000000, 32.50761414, -0.31726873, -1.73708701, -0.85656738, 0.02000000, -0.03000000, 0.04000000, -9.78999996, 0.16000000, -0.04000000, 32.44102478
351.00000000, 1.00000000, 3.00000000, 32.50761414, -0.57902902, -1.21358073, -0.32846069, 0.00000000, -0.03000000, 0.11000000, -9.78999996, 0.17000000, -0.04000000, 32.38610840
351.00000000, 1.00000000, 3.00000000, 32.48564148, -0.23002186, -1.47521663, -0.91506958, 0.00000000, -0.02000000, 0.12000000, -9.78999996, 0.17000000, -0.04000000, 32.43736267
351.00000000, 1.00000000, 3.00000000, 32.46368408, -0.49173889, -1.73708701, -0.13659668, 0.01000000, -0.00000000, 0.12000000, -9.78999996, 0.18000001, -0.04000000, 32.36048889
