TIME_SYSTEM_ON,ACTIVITY,GAIT_SUBPHASE,ACTUATOR_POSITION,TORQUE_ESTIMATE,ACTUATOR_SETPOINT,LOADCELL,LINEAR_ACC_X_LOCAL,LINEAR_ACC_Y_LOCAL,LINEAR_ACC_Z_LOCAL,GRAVITY_VECTOR_X,GRAVITY_VECTOR_Y,GRAVITY_VECTOR_Z,KNEE_ANGLE
713252.00000000, 36.00000000, 33.00000000, -8482.06640625, -1469162819944448.00000000, -1469162819944448.00000000, 0.00000000, -0.00000000, -1980721653671757129267019776.00000000, 151995738488832.00000000, -0.00000000, 0.00000000, 0.00000000, 0.00000000
2786.00000000, 0.00000000, 3.00000000, 25.82873535, 0.90445173, 2.91886139, 8.19671631, -1.14999998, -0.13000000, 1.12000000, 1.45000005, 9.26000023, -2.83999991, 8.89953232
2786.00000000, 0.00000000, 3.00000000, 26.88330078, 0.11885416, 0.82436442, 8.14788818, -5.17000008, -0.41999999, 4.42999983, 1.55999994, 9.22999954, -2.89000010, 9.59313297
2786.00000000, 0.00000000, 3.00000000, 27.67422485, 0.38059020, 1.52236080, 8.66351318, -4.03999996, 0.02000000, 1.98000002, 1.70000005, 9.18999958, -2.94000006, 10.48031330
2786.00000000, 0.00000000, 3.00000000, 28.48710632, 0.46785852, 1.87143397, 8.14520264, -3.33999991, -0.69000000, 3.17000008, 1.84000003, 9.14999962, -2.99000001, 11.37012768
2786.00000000, 0.00000000, 3.00000000, 29.36590576, 0.38059020, 1.52236080, 8.36630249, -3.07999992, -0.75000000, 2.92000008, 2.00000000, 9.09000015, -3.03999996, 12.40861988
2786.00000000, 0.00000000, 3.00000000, 30.26667786, 0.81706899, 3.61780691, 7.43618774, -3.64000010, -0.02000000, 2.85999990, 2.16000009, 9.02999973, -3.10999990, 13.45252705
182592529.00000000, 9233.00000000, 1.00000000, 508448.03125000, 20958327282953127283300522524672.00000000, -1344405632.00000000, 768.81353760, -0.00000000, 89224.00781250, 0.00000000, 0.00000000, -0.00000000, -0.00000000, -185969750375572851740607119603269632.00000000
2786.00000000, 0.00000000, 3.00000000, 31.84852600, 0.64238763, 1.87143397, 8.63943481, -3.97000003, 0.06000000, 2.99000001, 2.50000000, 8.89000034, -3.26999998, 15.70676899
2786.00000000, 0.00000000, 3.00000000, 32.74928284, 0.38059020, 0.82436442, 8.78570557, -3.99000001, 0.37000000, 3.05999994, 2.68000007, 8.80000019, -3.34999990, 16.93787575
2786.00000000, 0.00000000, 3.00000000, 33.65005493, -1.62888670, -6.51554680, 20.46823120, -4.03999996, 0.51999998, 3.07999992, 2.86999989, 8.71000004, -3.44000006, 18.23737717
2786.00000000, 0.00000000, 3.00000000, 33.93566895, 0.90445173, 1.87143397, 33.92599487, -6.01000023, 2.50999999, 3.63000011, 3.04999995, 8.60999966, -3.53999996, 19.50614357
2786.00000000, 0.00000000, 3.00000000, 34.26521301, 5.00877953, 20.03511810, 41.95388794, -10.57999992, 7.23000002, 6.86000013, 3.13000011, 8.56000042, -3.59999990, 20.08514786
2786.00000000, 0.00000000, 3.00000000, 35.73721313, 4.36777925, 18.56589890, 47.29928589, -5.05000019, 7.40000010, 3.95000005, 3.25000000, 8.50000000, -3.63000011, 20.92449570
2786.00000000, 65536.00000000, 0.00000000, 38.48345947, 0.72971535, 3.26827598, 50.81729126, -4.61999989, 0.41000000, 3.75000000, 3.43000007, 8.40999985, -3.65000010, 22.18798256
2786.00000000, 65536.00000000, 0.00000000, 40.63652039, 1.95632434, -1.06826508, 51.39901733, -6.53000021, 1.35000002, 4.53999996, 3.65000010, 8.31000042, -3.68000007, 23.71251106
