TIME_SYSTEM_ON,ACTIVITY,GAIT_SUBPHASE,ACTUATOR_POSITION,TORQUE_ESTIMATE,ACTUATOR_SETPOINT,LOADCELL,LINEAR_ACC_X_LOCAL,LINEAR_ACC_Y_LOCAL,LINEAR_ACC_Z_LOCAL,GRAVITY_VECTOR_X,GRAVITY_VECTOR_Y,GRAVITY_VECTOR_Z,KNEE_ANGLE
605098256.00000000, 553764368.00000000, 112.00000000, 516.02252197, 516.31939697, 0.00000014, 518.68847656, 518.70410156, 518.71972656, 518.78222656, 518.79785156, 518.81347656, 582.14355469, 1693493964608845269143719510016.00000000
2725.00000000, 0.00000000, 3.00000000, 33.67202759, 0.72971535, 3.26827598, 8.05288696, -5.13000011, -0.75999999, 2.42000008, 3.41000009, 8.77000046, -2.72000003, 21.24734497
2726.00000000, 0.00000000, 3.00000000, 35.01219177, 1.60481262, 5.36739969, 7.89810181, -5.48000002, -0.34000000, 2.76999998, 3.66000009, 8.65999985, -2.74000001, 22.91051292
2726.00000000, 0.00000000, 3.00000000, 36.61601257, 1.51714623, 7.47339964, 7.69290161, -6.07000017, 0.00000000, 2.91000009, 3.92000008, 8.53999996, -2.76999998, 24.65589714
178660369.00000000, 9233.00000000, 1.00000000, -1268973991624704.00000000, -0.00000000, -0.00000000, -0.00000000, 584823038125773522136263840352960512.00000000, -152024679186432.00000000, 126844149760.00000000, -71.63282013, 271849685428656171646976.00000000, 584823038125773522136263840352960512.00000000, -0.00000000
2726.00000000, 0.00000000, 3.00000000, 40.41682434, 0.46785852, 2.56955051, 7.18682861, -6.80000019, 1.29999995, 3.27999997, 4.44000006, 8.23999977, -2.88000011, 28.31733894
2726.00000000, 0.00000000, 3.00000000, 42.13047791, 0.29333544, 1.17334175, 8.25347900, -5.86999989, 1.00999999, 3.36999989, 4.67999983, 8.07999992, -2.96000004, 30.07975960
2726.00000000, 0.00000000, 3.00000000, 43.82217407, 0.29333544, 0.82436442, 7.58456421, -5.59999990, 0.55000001, 3.55999994, 4.92000008, 7.90999985, -3.02999997, 31.88150406
2726.00000000, 0.00000000, 3.00000000, 45.36006165, -0.23002186, -0.92008740, 8.08465576, -5.15000010, -0.31999999, 3.68000007, 5.15000010, 7.73000002, -3.09999990, 33.67295837
2726.00000000, 0.00000000, 3.00000000, 46.41462708, -0.40452692, -1.61810756, 7.91821289, -4.90000010, -0.28999999, 3.59999990, 5.38000011, 7.55000019, -3.17000008, 35.47301483
2726.00000000, 0.00000000, 3.00000000, 47.31539917, -0.49173889, -1.26907492, 10.98388672, -4.94999981, 0.41000000, 3.36999989, 5.61000013, 7.36000013, -3.21000004, 37.31566620
2726.00000000, 0.00000000, 0.00000000, 47.97450256, -0.92842680, -4.41300344, 50.85589600, -5.11000013, 0.61000001, 3.29999995, 5.82999992, 7.17000008, -3.25000000, 39.11491013
2726.00000000, 65536.00000000, 0.00000000, 48.26010132, 7.86632109, -4.42529917, 55.51065063, -14.52999973, 14.39999962, 9.14999962, 6.03999996, 6.98000002, -3.26999998, 40.87060165
2726.00000000, 65536.00000000, 0.00000000, 48.63360596, 14.03045464, -13.65344334, 68.62069702, -9.77999973, 31.57999992, 6.07999992, 6.17999983, 6.86999989, -3.25000000, 41.97338104
