TIME_SYSTEM_ON,ACTIVITY,GAIT_SUBPHASE,ACTUATOR_POSITION,TORQUE_ESTIMATE,ACTUATOR_SETPOINT,LOADCELL,LINEAR_ACC_X_LOCAL,LINEAR_ACC_Y_LOCAL,LINEAR_ACC_Z_LOCAL,GRAVITY_VECTOR_X,GRAVITY_VECTOR_Y,GRAVITY_VECTOR_Z,KNEE_ANGLE
360784913.00000000, 9233.00000000, 1.00000000, 0.00038961, -23.78320503, 104492527350343270400.00000000, 0.00000382, -0.00000000, -322216546752649779640008704.00000000, -0.00000000, 0.00000000, -0.00000000, -0.00005013, 5163096473600.00000000
5505.00000000, 0.00000000, 4.00000000, 55.42233276, 2.13242364, -20.95175934, 10.23254395, -1.36000001, 1.20000005, -2.92000008, 4.82000017, 7.98000002, 3.00999999, 31.13239288
5505.00000000, 0.00000000, 4.00000000, 53.11547852, 3.28583717, -18.34121513, 9.68313599, -1.34000003, 1.20000005, -3.05999994, 4.44000006, 8.19999981, 3.02999997, 28.43391991
5505.00000000, 0.00000000, 3.00000000, 49.95179749, 3.19649386, -12.87887669, 8.83673096, -1.08000004, 0.64999998, -3.10999990, 3.98000002, 8.43000031, 3.00999999, 25.27308655
5505.00000000, 0.00000000, 3.00000000, 46.32675171, 1.86834991, -1.19269192, 9.02999878, -0.91000003, 0.22000000, -2.91000009, 3.43000007, 8.68999958, 2.96000004, 21.53947258
360784913.00000000, 9233.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -7703569629184.00000000, -495057212156006941121392964272128.00000000, 126844149760.00000000, -0.00000000, -322216546752649779640008704.00000000, 0.00000000, -495057212156006941121392964272128.00000000, 0.00000000
5505.00000000, 0.00000000, 3.00000000, 39.58195496, -3.93937612, -6.00694323, 8.16903687, -1.19000006, 1.47000003, -2.33999991, 2.00999999, 9.17000008, 2.80999994, 12.36330605
5505.00000000, 0.00000000, 3.00000000, 35.82508850, -3.13172889, -6.82198954, 8.52859497, -0.62000000, 2.10999990, -2.19000006, 1.21000004, 9.32999992, 2.74000001, 7.38939762
5505.00000000, 0.00000000, 3.00000000, 31.89245605, -0.75367421, -3.01469684, 7.89825439, 1.09000003, 1.24000001, -2.15000010, 0.44000000, 9.42000008, 2.67000008, 2.67429161
5505.00000000, 0.00000000, 3.00000000, 27.80604553, 0.46785852, 1.17334175, 7.95739746, 2.28999996, -0.82999998, -1.61000001, -0.23000000, 9.43999958, 2.60999990, -1.39570117
5505.00000000, 0.00000000, 3.00000000, 24.07113647, 0.29333544, 0.82436442, 7.88528442, 1.60000002, -0.93000001, -1.52999997, -0.88999999, 9.42000008, 2.56999993, -5.39727354
5505.00000000, 0.00000000, 3.00000000, 20.64381409, 4.91669846, 16.38185501, 5.09002686, -0.67000002, 0.19000000, -1.25999999, -1.53999996, 9.34000015, 2.51999998, -9.36281395
5505.00000000, 0.00000000, 3.00000000, 19.17182922, 13.55729771, 55.17198563, 7.51525879, -0.47999999, 0.44000000, -1.21000004, -2.16000009, 9.22999954, 2.49000001, -13.17129993
5505.00000000, 0.00000000, 3.00000000, 21.12715149, 2.22061586, 12.42905331, 7.10754395, -0.22000000, -0.94000000, -4.00000000, -2.56999993, 9.13000011, 2.47000003, -15.72135448
5505.00000000, 0.00000000, 3.00000000, 24.20295715, -9.61584949, -36.81109238, 6.44531250, 6.57000017, -2.39000010, 0.68000001, -2.73000002, 9.09000015, 2.45000005, -16.71658897
5505.00000000, 0.00000000, 3.00000000, 24.68629456, -2.15660763, -11.45863724, 6.66537476, 2.69000006, -2.05999994, -1.39999998, -2.76999998, 9.06999969, 2.44000006, -16.98279381
5505.00000000, 0.00000000, 3.00000000, 24.20295715, 5.56499100, 22.63345337, 9.09484863, -0.28999999, 1.25000000, -1.25999999, -2.67000008, 9.10999966, 2.43000007, -16.33504105
5505.00000000, 0.00000000, 3.00000000, 25.10372925, 3.37529659, 14.21830559, 8.90646362, 5.59000015, -3.69000006, -0.30000001, -2.39000010, 9.18999958, 2.42000008, -14.57771969
5505.00000000, 0.00000000, 3.00000000, 27.10299683, -0.57902902, -1.26907492, 7.78009033, -1.04999995, -3.19000006, -1.04999995, -2.13000011, 9.25000000, 2.43000007, -12.96747017
5505.00000000, 0.00000000, 3.00000000, 28.66287231, 0.03168200, -0.57113278, 8.00436401, -4.44000006, 3.07999992, -1.15999997, -1.95000005, 9.27999973, 2.45000005, -11.86687374
5505.00000000, 0.00000000, 3.00000000, 30.17880249, 0.55508292, 2.22033167, 7.62631226, -2.30999994, 1.17999995, -1.49000001, -1.71000004, 9.31999969, 2.50000000, -10.39678669
5505.00000000, 0.00000000, 3.00000000, 31.38714600, -0.40452692, -0.57113278, 7.70944214, 2.35999990, -1.27999997, -2.03999996, -1.38999999, 9.35999966, 2.55999994, -8.44693470
5505.00000000, 0.00000000, 3.00000000, 32.46368408, -0.31726873, -1.61810756, 7.56832886, 1.16999996, -1.13000000, -2.10999990, -1.07000005, 9.38000011, 2.61999989, -6.50774145
5505.00000000, 0.00000000, 3.00000000, 33.36445618, 0.64238763, 1.87143397, 7.47012329, -0.05000000, -0.62000000, -2.07999992, -0.76999998, 9.39999962, 2.66000009, -4.68292141
5505.00000000, 0.00000000, 3.00000000, 34.19931030, 0.90445173, 2.91886139, 7.89428711, -0.00000000, -1.36000001, -2.09999990, -0.44999999, 9.40999985, 2.70000005, -2.73788166
5505.00000000, 0.00000000, 3.00000000, 35.05613708, 0.20609112, 0.47541663, 7.15795898, -0.23999999, -1.41999996, -2.18000007, -0.12000000, 9.40999985, 2.73000002, -0.73061854
5505.00000000, 0.00000000, 3.00000000, 35.89100647, 0.11885416, 0.12672800, 7.66955566, -1.02999997, -0.49000001, -2.32999992, 0.18000001, 9.39999962, 2.75000000, 1.09701908
5505.00000000, 0.00000000, 3.00000000, 36.74783325, 0.11885416, 0.47541663, 8.57788086, -1.16999996, -0.01000000, -2.50000000, 0.50000000, 9.39000034, 2.76999998, 3.04801464
5505.00000000, 0.00000000, 3.00000000, 37.40692139, -2.77582312, -10.03956318, 18.49838257, -1.11000001, -0.38000000, -2.61999989, 0.82999998, 9.35999966, 2.76999998, 5.06746101
5505.00000000, 0.00000000, 3.00000000, 37.42889404, 0.38059020, 0.82436442, 38.69537354, -7.15000010, 2.69000006, -1.48000002, 1.13000000, 9.32999992, 2.75999999, 6.90572405
5505.00000000, 65536.00000000, 0.00000000, 37.47283936, 5.93961143, 22.63345337, 50.89733887, -9.26000023, 7.96000004, -2.00999999, 1.26999998, 9.31999969, 2.75000000, 7.75967836
5505.00000000, 65536.00000000, 0.00000000, 38.39558411, 8.06443787, -11.69327641, 58.84729004, -4.67999983, 4.90999985, -1.88000000, 1.45000005, 9.30000019, 2.72000003, 8.86186218
5505.00000000, 65536.00000000, 0.00000000, 38.94482422, 10.74959183, -17.80976486, 78.12600708, -1.67999995, -1.46000004, -2.08999991, 1.66999996, 9.27999973, 2.68000007, 10.20158100
5505.00000000, 65536.00000000, 0.00000000, 39.07664490, 17.81959152, -23.30022240, 83.63073730, -2.26999998, 0.16000000, -0.25999999, 1.88999999, 9.25000000, 2.63000011, 11.54796600
5505.00000000, 65536.00000000, 0.00000000, 39.03271484, 24.76279640, -27.66955566, 88.55865479, -3.57999992, 2.89000010, -0.09000000, 2.08999991, 9.22000027, 2.57999992, 12.77202797
5505.00000000, 65536.00000000, 0.00000000, 39.07664490, 28.33489418, -30.37026787, 99.13119507, -1.50000000, 0.46000001, -0.69000000, 2.29999995, 9.18000031, 2.52999997, 14.06560707
290722032.00000000, 286330880.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5505.00000000, 65536.00000000, 0.00000000, 39.09861755, 31.46747017, -31.71092796, 119.89447021, 0.44000000, 0.87000000, -2.03999996, 2.65000010, 9.11999989, 2.40000010, 16.20228767
5505.00000000, 65536.00000000, 0.00000000, 39.07664490, 29.96529198, -30.98539925, 120.19558716, 1.41999996, 0.05000000, -1.88000000, 2.79999995, 9.10000038, 2.31999993, 17.10272598
5505.00000000, 65536.00000000, 0.00000000, 39.12059021, 25.91851425, -28.58348656, 119.88815308, 0.38000000, 0.91000003, -1.90999997, 2.94000006, 9.07999992, 2.23000002, 17.94135666
5505.00000000, 65536.00000000, 0.00000000, 39.03271484, 21.34413910, -25.46428680, 113.75085449, 1.11000001, 0.13000000, -2.64000010, 3.04999995, 9.06000042, 2.14000010, 18.60552406
5505.00000000, 65536.00000000, 0.00000000, 38.83497620, 16.89522934, -20.78046036, 107.36755371, 1.07000005, 0.36000001, -2.95000005, 3.13000011, 9.06000042, 2.04999995, 19.05872726
5505.00000000, 65536.00000000, 0.00000000, 38.35163879, 12.63173771, -14.60943794, 101.65591431, 1.01999998, 0.14000000, -3.41000009, 3.18000007, 9.06000042, 1.97000003, 19.34073257
5505.00000000, 65536.00000000, 0.00000000, 37.69253540, 8.76683426, -7.30850077, 98.93136597, -0.14000000, 0.25000000, -3.00000000, 3.20000005, 9.06999969, 1.88999999, 19.43342590
5506.00000000, 65536.00000000, 0.00000000, 37.16525269, 4.45887470, -2.95001888, 95.80844116, -1.13999999, 0.38000000, -2.11999989, 3.19000006, 9.09000015, 1.82000005, 19.33775902
5506.00000000, 0.00000000, 0.00000000, 36.76980591, -0.05554960, -0.12365467, 90.14602661, -1.16999996, 0.54000002, -1.34000003, 3.17000008, 9.10999966, 1.75000000, 19.18632317
5506.00000000, 0.00000000, 0.00000000, 36.48419189, -5.77757025, 10.84657001, 82.51144409, -1.25000000, 0.82999998, -1.44000006, 3.13000011, 9.13000011, 1.66999996, 18.92303658
5506.00000000, 0.00000000, 0.00000000, 36.46221924, -11.65186024, 7.62909603, 71.21191406, -1.52999997, 0.64999998, -2.43000007, 3.08999991, 9.15999985, 1.59000003, 18.64111328
5506.00000000, 0.00000000, 0.00000000, 36.15463257, -15.03189850, 15.08881092, 62.79193115, -4.71000004, 0.99000001, -2.77999997, 3.02999997, 9.19999981, 1.51999998, 18.22918320
