TIME_SYSTEM_ON,ACTIVITY,GAIT_SUBPHASE,ACTUATOR_POSITION,TORQUE_ESTIMATE,ACTUATOR_SETPOINT,LOADCELL,LINEAR_ACC_X_LOCAL,LINEAR_ACC_Y_LOCAL,LINEAR_ACC_Z_LOCAL,GRAVITY_VECTOR_X,GRAVITY_VECTOR_Y,GRAVITY_VECTOR_Z,KNEE_ANGLE
1107626627.00000000, 2886746855.00000000, 204.00000000, -0.00000000, -0.00000001, -0.00000003, -0.00000013, -0.00000000, -10557151446099903369710556676096.00000000, 831922012625610359063053084917760.00000000, 0.00000000, 0.00000000, 56494310411967922176.00000000, -1017710545910592381126738821322375168.00000000
4214.00000000, 0.00000000, 0.00000000, 29.30000305, -10.88686657, 7.45332623, 115.12265015, 1.10000002, 0.23000000, 0.86000001, 0.25999999, 9.76000023, -0.80000001, 1.52596080
4214.00000000, 0.00000000, 0.00000000, 29.03636169, -17.06152916, 15.58006287, 111.92700195, -0.03000000, 0.36000001, 1.11000001, 0.20000000, 9.76000023, -0.81999999, 1.17392933
4214.00000000, 0.00000000, 0.00000000, 28.68484497, -23.21259689, 23.47239494, 108.03030396, -0.94999999, 0.18000001, 0.23999999, 0.13000000, 9.76000023, -0.83999997, 0.76311564
4214.00000000, 0.00000000, 0.00000000, 28.57498169, -28.92086601, 19.38592339, 104.02600098, -1.70000005, 0.09000000, 0.12000000, 0.07000000, 9.76000023, -0.86000001, 0.41092572
4214.00000000, 0.00000000, 0.00000000, 28.15756226, -31.32909775, 28.01816368, 100.34643555, -3.29999995, 0.50000000, -0.02000000, 0.03000000, 9.76000023, -0.88000000, 0.17611349
4214.00000000, 0.00000000, 0.00000000, 28.00376892, -33.27323914, 26.00858307, 97.87655640, -2.61999989, -0.00000000, -0.38999999, 0.02000000, 9.76000023, -0.88999999, 0.11740920
4214.00000000, 0.00000000, 0.00000000, 27.82800293, -32.87779999, 21.94939423, 96.59356689, -3.54999995, 0.28999999, -0.16000000, 0.03000000, 9.76000023, -0.89999998, 0.17611349
4214.00000000, 0.00000000, 0.00000000, 27.47648621, -32.09694672, 27.85218430, 93.44787598, -2.89000010, 0.56999999, 0.23000000, 0.08000000, 9.76000023, -0.89999998, 0.46962696
4214.00000000, 0.00000000, 0.00000000, 27.52043152, -31.51974869, 20.99298477, 90.38424683, -0.98000002, 0.17000000, -0.25000000, 0.15000001, 9.76000023, -0.88999999, 0.88050091
4214.00000000, 0.00000000, 0.00000000, 27.27876282, -29.28274155, 21.40037727, 88.83334351, -1.53999996, -0.10000000, -0.46000001, 0.23999999, 9.76000023, -0.88999999, 1.40862846
4214.00000000, 0.00000000, 0.00000000, 27.01512146, -28.20608902, 24.36875725, 85.61596680, -0.47000000, -0.09000000, -0.09000000, 0.34000000, 9.75000000, -0.88000000, 1.99719715
4214.00000000, 0.00000000, 0.00000000, 26.99314880, -28.02923965, 18.44220543, 80.74288940, -0.47999999, 0.23999999, -0.33000001, 0.44999999, 9.75000000, -0.86000001, 2.64254498
4214.00000000, 0.00000000, 0.00000000, 26.88330078, -27.15623093, 17.90406036, 76.02679443, -0.74000001, 0.20000000, -0.22000000, 0.56000000, 9.75000000, -0.82999998, 3.28722239
4214.00000000, 0.00000000, 0.00000000, 26.55374146, -27.32926559, 25.21038246, 70.98977661, 0.47999999, -0.17000000, 0.04000000, 0.68000001, 9.73999977, -0.80000001, 3.99363494
4214.00000000, 0.00000000, 0.00000000, 26.46586609, -28.20608902, 20.17407227, 60.12640381, 0.52999997, -0.16000000, 0.34000000, 0.77999997, 9.73999977, -0.75999999, 4.57859659
4214.00000000, 0.00000000, 0.00000000, 26.42193604, -28.20608902, 17.08889198, 60.71829224, -2.26999998, 0.56999999, 0.56999999, 0.88000000, 9.72999954, -0.72000003, 5.16788101
4214.00000000, 0.00000000, 0.00000000, 26.26814270, -26.64112854, 18.57988167, 61.09402466, -1.25999999, 0.12000000, 0.41999999, 1.00000000, 9.72000027, -0.68000001, 5.87396049
4214.00000000, 0.00000000, 0.00000000, 26.15829468, -25.13459587, 19.78117371, 60.52658081, -2.17000008, 0.83999997, -0.13000000, 1.13000000, 9.71000004, -0.64999998, 6.63792944
4215.00000000, 0.00000000, 0.00000000, 25.93858337, -24.80745125, 19.06870079, 60.27935791, -2.39000010, 0.82999998, -0.61000001, 1.27999997, 9.69999981, -0.61000001, 7.51724672
4215.00000000, 0.00000000, 0.00000000, 25.98252869, -23.84248734, 14.64580917, 58.86593628, -2.57999992, 1.20000005, -1.61000001, 1.45000005, 9.68000031, -0.56000000, 8.51918507
4215.00000000, 0.00000000, 0.00000000, 25.85070801, -21.53372383, 14.65249348, 56.88427734, -2.29999995, 0.80000001, -1.91999996, 1.63000000, 9.64999962, -0.50000000, 9.58744240
4215.00000000, 0.00000000, 0.00000000, 25.78480530, -16.67123795, 13.22497368, 56.74050903, -2.40000010, 1.01999998, -1.77999997, 1.83000004, 9.61999989, -0.43000001, 10.77061272
4215.00000000, 0.00000000, 1.00000000, 25.67494202, -11.32182407, -47.05062485, 56.00537109, -2.00000000, 1.45000005, -1.90999997, 2.04999995, 9.57999992, -0.33000001, 12.07841873
4215.00000000, 65536.00000000, 1.00000000, 23.69764709, 0.99186671, 1.87143397, 55.94802856, -0.80000001, 3.00000000, -1.17999995, 2.27999997, 9.52999973, -0.20999999, 13.45479488
4215.00000000, 65536.00000000, 1.00000000, 21.72035217, 9.07220364, 35.06733704, 55.94570923, 2.05999994, 3.21000004, -0.07000000, 2.50000000, 9.47000027, -0.08000000, 14.78822422
4215.00000000, 65536.00000000, 1.00000000, 22.68702698, 6.69901657, 28.33652687, 40.59765625, 1.47000003, 0.49000001, 0.17000000, 2.69000006, 9.43000031, 0.03000000, 15.92131519
4215.00000000, 0.00000000, 3.00000000, 25.56509399, 3.64434052, 14.93718243, 24.27786255, -5.78000021, 3.45000005, 0.05000000, 2.82999992, 9.38000011, 0.17000000, 16.78886223
4215.00000000, 0.00000000, 3.00000000, 29.32197571, 0.64238763, 2.56955051, 18.75515747, -9.00000000, 3.71000004, 0.34999999, 3.02999997, 9.31999969, 0.27000001, 18.00971794
4215.00000000, 0.00000000, 3.00000000, 33.47430420, 0.29333544, 2.56955051, 15.74511719, -5.61000013, 0.74000001, 0.06000000, 3.30999994, 9.22000027, 0.33000001, 19.74824524
4215.00000000, 0.00000000, 3.00000000, 37.45086670, -0.40452692, -1.96695554, 14.17752075, -2.13000011, 0.55000001, 0.55000001, 3.61999989, 9.10000038, 0.34999999, 21.69276619
4215.00000000, 0.00000000, 3.00000000, 40.83424377, -0.84103554, -3.71370721, 13.81573486, -3.24000001, -0.89999998, 2.20000005, 3.98000002, 8.94999981, 0.34999999, 23.97436523
