TIME_SYSTEM_ON,ACTIVITY,GAIT_SUBPHASE,ACTUATOR_POSITION,TORQUE_ESTIMATE,ACTUATOR_SETPOINT,LOADCELL,LINEAR_ACC_X_LOCAL,LINEAR_ACC_Y_LOCAL,LINEAR_ACC_Z_LOCAL,GRAVITY_VECTOR_X,GRAVITY_VECTOR_Y,GRAVITY_VECTOR_Z,KNEE_ANGLE
1092385505.00000000, 1036831949.00000000, 246.00000000, 89.41414642, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3794.00000000, 65536.00000000, 1.00000000, 34.59477234, 3.55457640, 12.07281971, 57.97814941, -7.53000021, 12.56999969, -0.63000000, 9.77999973, -0.25000000, -0.63999999, 91.46433258
3794.00000000, 65536.00000000, 1.00000000, 34.55082703, 7.57104731, 29.50199318, 54.80578613, -4.94000006, 10.60000038, 0.18000001, 9.77000046, -0.47999999, -0.64999998, 92.81271362
3794.00000000, 65536.00000000, 1.00000000, 36.44024658, 5.10103655, 21.88724899, 44.20800781, -5.11999989, 8.28999996, 1.30999994, 9.75000000, -0.69999999, -0.66000003, 94.10651398
3794.00000000, 65536.00000000, 1.00000000, 39.58195496, 2.66276002, 10.65104008, 31.54376221, -11.13000011, 13.06000042, 1.16999996, 9.72999954, -0.93000001, -0.66000003, 95.45977020
3794.00000000, 0.00000000, 3.00000000, 43.84413147, 1.69259715, 6.77038860, 21.59790039, -11.52000046, 14.43000031, 1.89999998, 9.69999981, -1.22000003, -0.62000000, 97.16864014
3794.00000000, 0.00000000, 3.00000000, 48.41389465, 0.46785852, 1.52236080, 15.19650269, -9.31000042, 11.39999962, 1.84000003, 9.65999985, -1.57000005, -0.52999997, 99.23130798
3794.00000000, 0.00000000, 3.00000000, 52.87380981, -0.66633970, -1.96695554, 13.71325684, -6.98000002, 10.65999985, 1.69000006, 9.60000038, -1.92999995, -0.41999999, 101.36730194
3794.00000000, 0.00000000, 3.00000000, 56.71855164, -1.01579034, -4.41300344, 13.56515503, -4.53000021, 12.55000019, 0.67000002, 9.52000046, -2.30999994, -0.28999999, 103.63903809
3794.00000000, 0.00000000, 3.00000000, 60.10194397, -0.40452692, -2.31611609, 13.21029663, -6.07999992, 10.80000019, 0.31000000, 9.43999958, -2.61999989, -0.11000000, 105.51158905
3794.00000000, 0.00000000, 4.00000000, 63.30955505, 0.99186671, 0.94610381, 13.20248413, -5.28000021, 9.39000034, 1.63000000, 9.36999989, -2.86999989, 0.05000000, 107.02964783
3794.00000000, 0.00000000, 4.00000000, 66.09974670, 1.51714623, -1.52236903, 12.53417969, -4.78999996, 9.15999985, 1.23000002, 9.31000042, -3.04999995, 0.20999999, 108.13904572
3794.00000000, 0.00000000, 4.00000000, 68.47250366, 1.25427520, -8.29300594, 12.40292358, -5.51999998, 10.10000038, -0.23000000, 9.26000023, -3.17000008, 0.34000000, 108.89774323
3794.00000000, 0.00000000, 4.00000000, 70.40586853, 0.99186671, -15.09127998, 11.35144043, -4.55999994, 11.40999985, 0.43000001, 9.25000000, -3.21000004, 0.41999999, 109.13816071
3794.00000000, 0.00000000, 4.00000000, 71.04299927, -2.24482107, -22.43607330, 10.58050537, -3.46000004, 11.01000023, 0.00000000, 9.27000046, -3.13000011, 0.47000000, 108.65715027
3794.00000000, 0.00000000, 4.00000000, 70.25207520, -3.22098970, -23.11137581, 9.88131714, -8.89999962, 9.10999966, 0.31000000, 9.35999966, -2.86999989, 0.49000001, 107.04679108
3794.00000000, 0.00000000, 4.00000000, 67.76947021, -1.01579034, -20.62485313, 9.73184204, -1.74000001, 10.15999985, -0.01000000, 9.50000000, -2.33999991, 0.54000002, 103.83739471
3794.00000000, 0.00000000, 4.00000000, 64.67169189, 1.25427520, -14.08101654, 10.16778564, -2.10999990, 7.76999998, -1.57000005, 9.63000011, -1.73000002, 0.61000001, 100.18437195
3795.00000000, 0.00000000, 3.00000000, 60.69512939, 1.69259715, -2.21436405, 8.78076172, -3.99000001, 6.98999977, -0.55000001, 9.72000027, -1.04999995, 0.63999999, 96.16548157
3795.00000000, 0.00000000, 3.00000000, 57.00416565, -0.40452692, 1.65501845, 8.80834961, -5.28000021, 8.02999973, 0.27000001, 9.77999973, -0.27000001, 0.62000000, 91.58127594
3795.00000000, 0.00000000, 3.00000000, 53.24729919, -3.48946857, -4.50067425, 8.22503662, -6.36999989, 10.35999966, 0.22000000, 9.76000023, 0.61000001, 0.61000001, 86.42367554
3795.00000000, 0.00000000, 3.00000000, 49.51240540, -4.02971125, -8.89340210, 7.84216309, -7.07000017, 10.56999969, -0.61000001, 9.65999985, 1.54999995, 0.62000000, 80.88426971
3795.00000000, 0.00000000, 3.00000000, 45.38203430, -2.06847072, -7.94819403, 8.19683838, -5.30000019, 8.44999981, -1.13000000, 9.47000027, 2.46000004, 0.58999997, 75.43824768
3795.00000000, 0.00000000, 3.00000000, 40.76834106, -1.27829289, -5.11317158, 8.10000610, -5.17000008, 5.51000023, -0.22000000, 9.22999954, 3.25999999, 0.50999999, 70.54696655
3795.00000000, 0.00000000, 3.00000000, 35.93493652, -1.36588061, -5.46352243, 8.57495117, -7.32000017, 3.80999994, 0.89999998, 8.92000008, 4.03999996, 0.43000001, 65.63351440
3795.00000000, 0.00000000, 3.00000000, 31.14547729, -1.19075072, -4.76300287, 8.09790039, -8.18000031, 4.26000023, 0.94000000, 8.52000046, 4.82000017, 0.34999999, 60.50194168
3795.00000000, 0.00000000, 3.00000000, 26.57571411, 0.90445173, 2.91886139, 8.18444824, -8.27000046, 4.21999979, 0.58999997, 8.06000042, 5.57000017, 0.27000001, 55.35292053
3795.00000000, 0.00000000, 3.00000000, 21.96202087, -0.57902902, -1.96695554, 7.16293335, -5.28999996, 2.75999999, 0.23999999, 7.57000017, 6.21999979, 0.18000001, 50.59126663
3795.00000000, 0.00000000, 3.00000000, 18.64454651, 16.12305641, 61.47530746, 18.16317749, -9.97000027, 1.97000003, 0.75999999, 7.05000019, 6.80000019, 0.09000000, 46.03409958
3795.00000000, 0.00000000, 3.00000000, 19.69911194, 9.69135094, 41.28869629, 7.92425537, -2.16000009, 11.26000023, -0.56000000, 6.69000006, 7.15999985, 0.01000000, 43.05640793
3795.00000000, 0.00000000, 3.00000000, 23.69764709, -8.19128418, -30.39178848, 9.36285400, -1.57000005, -1.75999999, -0.74000001, 6.55000019, 7.28999996, -0.02000000, 41.93940353
3795.00000000, 0.00000000, 3.00000000, 25.78480530, -5.40431213, -22.73578262, 6.67568970, -1.25000000, -3.31999993, 1.36000001, 6.48000002, 7.34999990, -0.11000000, 41.40044022
1410396273.00000000, 286261248.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.00000000, -0.00000000, -0.00000000, -0.00000000, -0.00000001, -0.00000003, -0.00000013, -0.00000000
3795.00000000, 0.00000000, 3.00000000, 24.99388123, 4.27683687, 15.65841484, 8.21139526, -10.46000004, -4.78000021, -0.10000000, 6.90000010, 6.96000004, -0.18000001, 44.75196075
3795.00000000, 0.00000000, 3.00000000, 25.71888733, 4.55012655, 18.93219566, 8.64239502, -8.98999977, 1.82000005, -0.06000000, 7.05000019, 6.80000019, -0.20000000, 46.03409958
3795.00000000, 0.00000000, 3.00000000, 27.65225220, 0.55508292, 3.61780691, 7.86990356, -5.57999992, 6.21999979, 0.14000000, 7.26000023, 6.57999992, -0.22000000, 47.81284714
3795.00000000, 0.00000000, 3.00000000, 29.60757446, -1.27829289, -5.11317158, 7.23947144, -10.85999966, 6.38999987, -0.89999998, 7.42999983, 6.38999987, -0.25999999, 49.30357742
3795.00000000, 0.00000000, 3.00000000, 31.03562927, -0.75367421, -2.66535878, 7.43865967, -10.93000031, 3.48000002, -0.63000000, 7.61999989, 6.15000010, -0.31999999, 51.09345245
3795.00000000, 0.00000000, 3.00000000, 31.93640137, -1.89247501, -7.21819639, 14.78231812, -5.59000015, 2.43000007, -0.19000000, 7.82999992, 5.88000011, -0.40000001, 53.09498596
3795.00000000, 0.00000000, 3.00000000, 32.09019470, -4.94193935, -19.76775742, 29.35949707, -7.15999985, 3.72000003, -1.32000005, 8.02000046, 5.61000013, -0.47999999, 55.02716446
3795.00000000, 0.00000000, 3.00000000, 31.27729797, 1.69259715, 5.71789026, 41.57772827, -20.48999977, 10.10999966, 4.51999998, 8.10000038, 5.48999977, -0.55000001, 55.87144470
3795.00000000, 65536.00000000, 0.00000000, 30.72804260, 5.00877953, -2.95001888, 55.17916870, -9.84000015, 9.14000034, 1.52999997, 8.13000011, 5.44000006, -0.56000000, 56.21245575
3795.00000000, 65536.00000000, 0.00000000, 30.94775391, 4.82478905, -2.89487338, 73.81225586, -8.18999958, 0.13000000, 4.03999996, 8.22000027, 5.30999994, -0.56000000, 57.13812637
3795.00000000, 65536.00000000, 0.00000000, 31.12350464, 7.18102932, -6.77099228, 89.45922852, -10.63000011, 4.80000019, 0.34000000, 8.28999996, 5.19000006, -0.57999998, 57.95114136
3795.00000000, 65536.00000000, 0.00000000, 31.38714600, 11.51122475, -11.27939701, 89.65515137, -13.78999996, 8.50000000, 2.75000000, 8.38000011, 5.03999996, -0.60000002, 58.97593307
3795.00000000, 65536.00000000, 0.00000000, 31.60684204, 14.14976597, -14.81725216, 90.91342163, -10.71000004, 3.75000000, 3.23000002, 8.50000000, 4.84000015, -0.62000000, 60.34230042
3795.00000000, 65536.00000000, 0.00000000, 31.67276001, 17.42028046, -17.73790550, 94.42053223, -7.67000008, 4.38999987, 2.75000000, 8.60000038, 4.65000010, -0.63000000, 61.60000992
3795.00000000, 65536.00000000, 0.00000000, 31.67276001, 22.39798164, -20.81396484, 94.45513916, -9.81999969, 7.73999977, 1.97000003, 8.69999981, 4.46000004, -0.62000000, 62.85833740
3795.00000000, 65536.00000000, 0.00000000, 31.69473267, 26.76513290, -23.03382111, 101.39251709, -6.92000008, 4.61000013, 1.24000001, 8.80000019, 4.26999998, -0.60000002, 64.11605835
3795.00000000, 65536.00000000, 0.00000000, 31.67276001, 29.78103638, -25.62478447, 108.83996582, -6.80000019, 6.98000002, 0.56000000, 8.89000034, 4.09000015, -0.60000002, 65.29437256
3795.00000000, 65536.00000000, 0.00000000, 31.76063538, 29.59755898, -25.42636108, 113.93911743, -5.76999998, 5.82999992, -0.50999999, 8.96000004, 3.92000008, -0.60000002, 66.37061310
3795.00000000, 65536.00000000, 0.00000000, 31.71670532, 27.98085976, -24.66548538, 117.32434082, -4.86999989, 6.11000013, -0.49000001, 9.02000046, 3.77999997, -0.62000000, 67.26296234
3795.00000000, 65536.00000000, 0.00000000, 31.69473267, 25.08956337, -22.83273888, 117.00292969, -6.55000019, 6.03000021, -1.05999994, 9.06000042, 3.67000008, -0.64999998, 67.94823456
3795.00000000, 65536.00000000, 0.00000000, 31.62881470, 20.90185928, -19.74729156, 113.84658813, -6.61999989, 5.98999977, -1.50999999, 9.09000015, 3.58999991, -0.69000000, 68.44896698
3795.00000000, 65536.00000000, 0.00000000, 31.67276001, 16.50681496, -16.56232071, 109.93255615, -6.98000002, 6.09000015, -1.29999995, 9.10999966, 3.54999995, -0.72000003, 68.71003723
3795.00000000, 65536.00000000, 0.00000000, 31.58488464, 11.40136909, -13.71816826, 109.06872559, -7.13999987, 5.92999983, -1.61000001, 9.10999966, 3.51999998, -0.75000000, 68.87402344
