TIME_SYSTEM_ON,ACTIVITY,GAIT_SUBPHASE,ACTUATOR_POSITION,TORQUE_ESTIMATE,ACTUATOR_SETPOINT,LOADCELL,LINEAR_ACC_X_LOCAL,LINEAR_ACC_Y_LOCAL,LINEAR_ACC_Z_LOCAL,GRAVITY_VECTOR_X,GRAVITY_VECTOR_Y,GRAVITY_VECTOR_Z,KNEE_ANGLE
28577857.00000000, 294203456.00000000, 84.00000000, 0.00000000, 0.00000000, -200708.10937500, 0.00000000, -254428012811420038037288274664357888.00000000, 0.00000000, 0.04785316, 0.00000000, 0.00000000, -0.00000000, -196.00663757
5354.00000000, 65536.00000000, 0.00000000, 32.17807007, 11.62153530, -13.67590809, 86.75482178, -3.00000000, 2.70000005, -1.08000004, -0.16000000, 9.56999969, 2.09999990, -0.95783377
5354.00000000, 65536.00000000, 0.00000000, 32.26594543, 14.63186550, -16.29516411, 97.91003418, 2.98000002, -5.88000011, -0.77999997, 0.03000000, 9.57999992, 2.04999995, 0.17942250
5354.00000000, 65536.00000000, 0.00000000, 32.24397278, 20.90185928, -20.18676758, 101.73019409, -1.96000004, 3.11999989, 1.73000002, 0.20999999, 9.60000038, 1.98000002, 1.25314510
5354.00000000, 65536.00000000, 0.00000000, 32.28791809, 25.25398254, -22.61135483, 115.46749878, -1.30999994, 0.83999997, 1.25000000, 0.40000001, 9.60999966, 1.88000000, 2.38346338
5354.00000000, 65536.00000000, 0.00000000, 32.28791809, 25.41909599, -23.76457214, 119.76818848, 4.23000002, 1.79999995, 0.69999999, 0.61000001, 9.61999989, 1.75999999, 3.62824202
5354.00000000, 65536.00000000, 0.00000000, 32.28791809, 23.16978073, -22.28393173, 119.62048340, 3.66000009, 0.95999998, 0.19000000, 0.79000002, 9.63000011, 1.61000001, 4.68977451
5354.00000000, 65536.00000000, 0.00000000, 32.28791809, 20.46494293, -20.62681770, 113.11569214, 3.05999994, -0.19000000, -1.33000004, 0.93000001, 9.64999962, 1.45000005, 5.50476837
5354.00000000, 65536.00000000, 0.00000000, 32.20004272, 15.86965752, -16.97962379, 105.26333618, 1.45000005, -0.11000000, -2.91000009, 1.03999996, 9.65999985, 1.29999995, 6.14482069
5354.00000000, 65536.00000000, 0.00000000, 32.24397278, 10.96534538, -13.80548096, 99.71374512, 2.15000010, -0.66000003, -4.01999998, 1.13000000, 9.67000008, 1.14999998, 6.66514063
