TIME_SYSTEM_ON,ACTIVITY,GAIT_SUBPHASE,ACTUATOR_POSITION,TORQUE_ESTIMATE,ACTUATOR_SETPOINT,LOADCELL,LINEAR_ACC_X_LOCAL,LINEAR_ACC_Y_LOCAL,LINEAR_ACC_Z_LOCAL,GRAVITY_VECTOR_X,GRAVITY_VECTOR_Y,GRAVITY_VECTOR_Z,KNEE_ANGLE
1410396273.00000000, 286261248.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.00000000, -0.00000000, -0.00000000, -0.00000000, -0.00000001, -0.00000003, -0.00000013, -0.00000000
4365.00000000, 0.00000000, 3.00000000, 50.56695557, 0.03168200, 0.12672800, 11.05950928, -2.72000003, 0.13000000, 0.69000000, 6.13000011, 7.61999989, -0.57999998, 38.81535339
4365.00000000, 0.00000000, 3.00000000, 52.69804382, -0.05554960, -0.22219841, 10.28799438, -3.02999997, 0.00000000, 1.45000005, 6.19000006, 7.57000017, -0.68000001, 39.27291107
4365.00000000, 0.00000000, 3.00000000, 54.32382202, -0.40452692, -1.26907492, 10.09936523, -1.90999997, 0.64999998, 0.56000000, 6.19000006, 7.55000019, -0.79000002, 39.34720993
4365.00000000, 0.00000000, 3.00000000, 55.77384949, -0.75367421, -3.36414218, 10.64672852, -2.22000003, 0.54000002, 1.90999997, 6.15999985, 7.57000017, -0.91000003, 39.13656235
1117476.00000000, 36.00000000, 33.00000000, 1856789653318535217152.00000000, -0.00000000, -0.00000000, 0.00000000, -923250733350912.00000000, -0.00000000, 0.00000000, -29.44007111, -53546187287072773589622239264768.00000000, -0.00000000, 0.00000000
4365.00000000, 0.00000000, 3.00000000, 57.15795898, -1.45351672, -5.46352243, 9.99224854, -0.72000003, -0.16000000, 2.50000000, 5.92000008, 7.73000002, -1.10000002, 37.44659805
4365.00000000, 0.00000000, 3.00000000, 57.15795898, -1.80454910, -6.86674929, 9.58004761, -0.09000000, -0.36000001, 2.31999993, 5.71999979, 7.86999989, -1.16999996, 36.01004791
4365.00000000, 0.00000000, 3.00000000, 56.67462158, -2.15660763, -8.62643051, 10.02740479, 0.07000000, -0.19000000, 1.85000002, 5.46000004, 8.03999996, -1.22000003, 34.18059921
4365.00000000, 0.00000000, 3.00000000, 55.83975220, -1.89247501, -7.92162752, 9.94461060, 0.81999999, 0.19000000, 1.54999995, 5.15000010, 8.23999977, -1.25999999, 32.00537491
4365.00000000, 0.00000000, 3.00000000, 54.52156067, -1.54114389, -7.21819639, 8.88278198, 0.22000000, -0.02000000, 1.46000004, 4.80000019, 8.43999958, -1.29999995, 29.62777519
4365.00000000, 0.00000000, 3.00000000, 52.89578247, -1.71668732, -7.21819639, 9.12930298, 0.75000000, -0.16000000, 1.42999995, 4.40000010, 8.64999962, -1.35000002, 26.96109581
4365.00000000, 0.00000000, 3.00000000, 51.13818359, -1.54114389, -6.16457558, 8.69641113, 0.88000000, 0.33000001, 1.53999996, 3.96000004, 8.85000038, -1.39999998, 24.10648727
4365.00000000, 0.00000000, 3.00000000, 49.18284607, -1.36588061, -5.46352243, 8.25970459, 0.89999998, 0.41999999, 1.99000001, 3.48000002, 9.03999996, -1.47000003, 21.05449867
4365.00000000, 0.00000000, 3.00000000, 46.85403442, -1.54114389, -5.46352243, 8.68594360, 0.94999999, 0.75000000, 2.61999989, 2.97000003, 9.21000004, -1.52999997, 17.87324142
4365.00000000, 0.00000000, 3.00000000, 44.59112549, -1.45351672, -4.76300287, 8.36608887, 1.07000005, 0.83999997, 2.55999994, 2.42000008, 9.35999966, -1.59000003, 14.49621201
4365.00000000, 0.00000000, 3.00000000, 41.95471191, -1.19075072, -5.46352243, 8.78518677, 1.73000002, 0.74000001, 2.36999989, 1.84000003, 9.47999954, -1.63999999, 10.98412609
