TIME_SYSTEM_ON,ACTIVITY,GAIT_SUBPHASE,ACTUATOR_POSITION,TORQUE_ESTIMATE,ACTUATOR_SETPOINT,LOADCELL,LINEAR_ACC_X_LOCAL,LINEAR_ACC_Y_LOCAL,LINEAR_ACC_Z_LOCAL,GRAVITY_VECTOR_X,GRAVITY_VECTOR_Y,GRAVITY_VECTOR_Z,KNEE_ANGLE
1140960784.00000000, 1140961808.00000000, 16.00000000, 518.81347656, 582.14355469, 1684667899431293765196483395584.00000000, 0.00000000, 0.00000000, 0.00000000, -4369451008.00000000, -145806400.00000000, 2111210084326411165811867648.00000000, 2053382.50000000, 0.00000000
3854.00000000, 0.00000000, 0.00000000, 25.80676270, -24.16147995, 19.49400902, 53.83270264, -10.76000023, 7.13000011, -1.61000001, 9.38000011, 2.51999998, -1.28999996, 74.96215820
3854.00000000, 0.00000000, 0.00000000, 25.69691467, -23.21259689, 16.32916641, 56.82870483, -10.47999954, 7.42999983, -1.17999995, 9.40999985, 2.44000006, -1.24000001, 75.46342468
3854.00000000, 0.00000000, 0.00000000, 25.49919128, -21.83320045, 16.56218147, 59.15063477, -10.88000011, 7.34000015, -0.04000000, 9.43000031, 2.35999990, -1.22000003, 75.94945526
3854.00000000, 0.00000000, 0.00000000, 25.30145264, -20.94197845, 18.26914215, 59.80441284, -10.56000042, 7.40000010, 0.56999999, 9.46000004, 2.26999998, -1.20000005, 76.50655365
3854.00000000, 0.00000000, 0.00000000, 25.36737061, -20.79567146, 13.09839249, 60.63812256, -10.22000027, 7.69999981, 0.12000000, 9.47999954, 2.17000008, -1.15999997, 77.10694885
3854.00000000, 0.00000000, 0.00000000, 25.21357727, -20.36006546, 12.85107517, 61.47216797, -10.98999977, 7.71999979, 0.05000000, 9.51000023, 2.05999994, -1.12000000, 77.77776337
3854.00000000, 0.00000000, 0.00000000, 25.10372925, -19.36445045, 15.64250946, 61.86730957, -11.03999996, 7.71999979, -0.11000000, 9.53999996, 1.95000005, -1.07000005, 78.44771576
3854.00000000, 0.00000000, 0.00000000, 25.05978394, -19.08526802, 12.89178848, 63.50021362, -10.48999977, 8.06000042, -0.23999999, 9.56999969, 1.82000005, -1.02999997, 79.23221588
3854.00000000, 0.00000000, 0.00000000, 24.97190857, -18.26105309, 12.40257263, 61.32952881, -10.72000027, 8.51000023, -0.72000003, 9.60999966, 1.67999995, -0.98000002, 80.08385468
3854.00000000, 0.00000000, 0.00000000, 24.84008789, -17.19269371, 13.86234093, 56.78158569, -10.43000031, 8.63000011, -1.37000000, 9.64000034, 1.51999998, -0.93000001, 81.03955078
3854.00000000, 0.00000000, 0.00000000, 24.77418518, -16.80084801, 12.47268295, 54.51159668, -10.93000031, 8.93000031, -1.82000005, 9.65999985, 1.36000001, -0.88999999, 81.98617554
3854.00000000, 0.00000000, 0.00000000, 24.73023987, -16.41354752, 10.16302013, 54.15856934, -10.39999962, 8.85999966, -2.47000003, 9.68999958, 1.19000006, -0.88000000, 82.99872589
3855.00000000, 0.00000000, 0.00000000, 24.70826721, -16.03088188, 11.40522194, 53.16409302, -10.22999954, 9.01000023, -2.59999990, 9.71000004, 1.00000000, -0.89999998, 84.12002563
3855.00000000, 0.00000000, 0.00000000, 24.64236450, -15.40293026, 9.39856148, 54.25195312, -9.86999989, 8.78999996, -2.07999992, 9.72000027, 0.81000000, -0.92000002, 85.23636627
3855.00000000, 0.00000000, 0.00000000, 24.66432190, -14.78690624, 9.27554989, 54.35391235, -9.38000011, 9.14000034, -1.24000001, 9.72999954, 0.61000001, -0.95999998, 86.41268158
3855.00000000, 0.00000000, 0.00000000, 24.66432190, -12.66303635, 7.51320553, 53.33728027, -9.50000000, 9.55000019, -0.70999998, 9.73999977, 0.38999999, -1.00000000, 87.70704651
3855.00000000, 0.00000000, 0.00000000, 24.68629456, -9.40871620, 5.04490519, 54.56234741, -11.02000046, 10.07999992, 0.10000000, 9.73999977, 0.16000000, -1.03999996, 89.05891418
3855.00000000, 0.00000000, 0.00000000, 24.77418518, -4.94193935, 2.66755223, 54.63067627, -10.72000027, 10.60999966, 0.50000000, 9.73999977, -0.06000000, -1.04999995, 90.35332489
3855.00000000, 65536.00000000, 0.00000000, 24.79614258, 0.38059020, -1.95103264, 50.48190308, -9.98999977, 12.92000008, 1.88000000, 9.73999977, -0.33000001, -1.02999997, 91.94047546
3855.00000000, 65536.00000000, 1.00000000, 25.10372925, 5.37882376, 22.25996208, 46.69122314, -10.47999954, 13.68999958, 2.03999996, 9.72999954, -0.62000000, -1.00000000, 93.64598846
3855.00000000, 65536.00000000, 1.00000000, 26.99314880, 6.50782394, 26.03129578, 37.23013306, -9.31999969, 12.77000046, 1.91999996, 9.71000004, -0.92000002, -0.94000000, 95.41247559
3855.00000000, 0.00000000, 3.00000000, 30.33259583, 4.27683687, 17.10734749, 25.08206177, -7.96000004, 11.46000004, 2.45000005, 9.68000031, -1.23000002, -0.86000001, 97.24156189
3855.00000000, 0.00000000, 3.00000000, 34.88038635, 1.69259715, 6.41925049, 17.47418213, -11.02000046, 11.53999996, 0.81999999, 9.64000034, -1.58000004, -0.75000000, 99.30803680
3855.00000000, 0.00000000, 3.00000000, 39.64787292, 0.03168200, 1.17334175, 13.93475342, -13.59000015, 12.69999981, -3.74000001, 9.56999969, -2.00000000, -0.62000000, 101.80413055
3855.00000000, 0.00000000, 3.00000000, 44.52520752, 0.55508292, 1.17334175, 11.80834961, -10.22999954, 15.18999958, 0.83999997, 9.47000027, -2.47000003, -0.50000000, 104.61839294
3855.00000000, 0.00000000, 3.00000000, 49.16087341, -0.05554960, 0.47541663, 10.90542603, -6.61000013, 13.77000046, 4.63000011, 9.34000015, -2.92000008, -0.41999999, 107.36100006
3855.00000000, 0.00000000, 4.00000000, 53.40109253, -0.23002186, -3.46291184, 10.15634155, -4.67999983, 12.40999985, -2.32999992, 9.19999981, -3.35999990, -0.31999999, 110.06307983
3855.00000000, 0.00000000, 4.00000000, 57.37765503, 0.38059020, -6.71695137, 9.45095825, -5.13999987, 12.42000008, -0.93000001, 9.06000042, -3.72000003, -0.25999999, 112.32286072
3855.00000000, 0.00000000, 4.00000000, 60.71710205, 1.60481262, -9.91051769, 10.18389893, -4.21000004, 12.61999989, -0.97000003, 8.90999985, -4.05000019, -0.25999999, 114.44396210
3855.00000000, 0.00000000, 4.00000000, 63.52926636, 3.28583717, -13.23759365, 9.61459351, -4.76999998, 12.07999992, 0.08000000, 8.78999996, -4.32000017, -0.30000001, 116.17262268
3855.00000000, 0.00000000, 4.00000000, 65.13307190, 4.82478905, -17.20241737, 10.07623291, -4.48999977, 11.34000015, 0.61000001, 8.68999958, -4.50000000, -0.41000000, 117.37677765
3855.00000000, 0.00000000, 4.00000000, 65.83610535, 5.84563875, -24.20788193, 9.40295410, -4.92999983, 11.46000004, 1.45000005, 8.64999962, -4.55999994, -0.58999997, 117.79673767
3855.00000000, 0.00000000, 4.00000000, 65.15504456, 5.75186872, -29.94506264, 8.62710571, -4.71999979, 11.35000038, 2.16000009, 8.68000031, -4.46000004, -0.81999999, 117.19522095
3855.00000000, 0.00000000, 4.00000000, 63.63911438, 4.09546375, -24.29452324, 7.52758789, -4.71999979, 10.89999962, 2.97000003, 8.80000019, -4.15999985, -1.07000005, 115.30136871
3855.00000000, 0.00000000, 3.00000000, 60.71710205, 1.69259715, -12.32682705, 6.86987305, -4.23999977, 10.84000015, 3.13000011, 9.00000000, -3.65000010, -1.28999996, 112.07528687
3855.00000000, 0.00000000, 3.00000000, 57.13598633, -1.62888670, -3.74995112, 5.72598267, -4.42999983, 11.13000011, 2.96000004, 9.22999954, -2.92000008, -1.48000002, 107.55528259
3855.00000000, 0.00000000, 3.00000000, 53.29124451, -4.75819731, -6.02500534, 4.92916870, -4.53000021, 11.25000000, 2.75000000, 9.44999981, -2.01999998, -1.62000000, 102.06576538
3855.00000000, 0.00000000, 3.00000000, 49.40254211, -4.21093512, -7.62377691, 4.67218018, -4.61999989, 12.72000027, 1.95000005, 9.59000015, -1.00999999, -1.73000002, 96.01210022
3855.00000000, 0.00000000, 3.00000000, 44.85475159, -2.42149043, -5.90649891, 5.03311157, -3.73000002, 12.22000027, 1.91999996, 9.63000011, -0.01000000, -1.80999994, 90.05595398
3855.00000000, 0.00000000, 3.00000000, 39.77969360, -1.54114389, -7.21819639, 4.93997192, -4.51000023, 8.90999985, 1.74000001, 9.57999992, 0.89999998, -1.87000000, 84.63303375
3855.00000000, 0.00000000, 3.00000000, 34.79249573, -1.45351672, -6.16457558, 5.09240723, -6.51000023, 7.82000017, 3.09999990, 9.43999958, 1.78999996, -1.92999995, 79.26311493
3855.00000000, 0.00000000, 3.00000000, 29.78334045, -1.10325086, -4.41300344, 5.27124023, -8.60000038, 8.31999969, 2.53999996, 9.21000004, 2.71000004, -1.97000003, 73.60370636
3855.00000000, 0.00000000, 3.00000000, 24.79614258, 0.46785852, 0.82436442, 4.48651123, -8.85000038, 7.32999992, 2.58999991, 8.89000034, 3.60999990, -1.99000001, 67.89919281
3855.00000000, 0.00000000, 3.00000000, 20.20442200, 7.76763201, 25.65026474, -0.27917480, -6.94999981, 5.26000023, 2.35999990, 8.47999954, 4.48000002, -2.00999999, 62.15240860
3855.00000000, 0.00000000, 3.00000000, 18.05136108, 18.08854866, 75.00000000, 26.39309692, -5.15000010, 4.44999981, 2.74000001, 8.02999973, 5.21999979, -2.02999997, 56.97361755
3855.00000000, 0.00000000, 3.00000000, 21.17109680, 1.34185004, 9.94271183, 7.04818726, -3.90000010, 5.98000002, 2.24000001, 7.73000002, 5.67000008, -2.03999996, 53.73973465
3855.00000000, 0.00000000, 3.00000000, 25.30145264, -11.87383461, -48.38913345, 6.48699951, -9.81999969, 2.02999997, 0.33000001, 7.57999992, 5.88000011, -2.00000000, 52.19834137
3855.00000000, 0.00000000, 3.00000000, 26.02647400, -4.21093512, -17.57100677, 7.89257812, -4.38000011, -1.80999994, 4.42000008, 7.46999979, 6.01000023, -1.99000001, 51.18152237
3855.00000000, 0.00000000, 3.00000000, 25.16963196, 0.38059020, 0.47541663, 7.62161255, -1.54999995, 2.79999995, 2.67000008, 7.57999992, 5.88000011, -1.98000002, 52.19834137
3855.00000000, 0.00000000, 3.00000000, 24.51054382, 3.01820493, 11.71676445, 5.99206543, -8.77000046, -3.94000006, 3.17000008, 7.75000000, 5.67999983, -1.91999996, 53.76218414
3855.00000000, 0.00000000, 3.00000000, 24.84008789, 5.19340658, 21.88724899, 6.66165161, -9.94999981, 0.79000002, 2.25000000, 7.82999992, 5.57999992, -1.87000000, 54.52465820
3855.00000000, 0.00000000, 3.00000000, 26.53178406, 1.51714623, 6.77038860, 6.39019775, -6.36000013, 8.30000019, 0.07000000, 7.94000006, 5.44999981, -1.80999994, 55.53436279
3855.00000000, 0.00000000, 3.00000000, 28.44317627, -1.27829289, -5.11317158, 5.97534180, -16.75000000, 2.60999990, 1.79999995, 8.07999992, 5.26000023, -1.75000000, 56.93625641
3855.00000000, 0.00000000, 3.00000000, 30.00303650, -0.92842680, -4.76300287, 6.14920044, -12.00000000, 4.11000013, 1.12000000, 8.19999981, 5.07999992, -1.72000003, 58.22127533
3855.00000000, 0.00000000, 3.00000000, 30.92578125, -0.14278319, -1.26907492, 5.78317261, -8.23999977, 4.57000017, 0.88000000, 8.31999969, 4.86999989, -1.72000003, 59.65798950
3855.00000000, 0.00000000, 3.00000000, 31.43109131, -0.05554960, 0.47541663, 6.58355713, -7.13999987, 2.82999992, 1.51999998, 8.46000004, 4.63000011, -1.75000000, 61.30892944
3855.00000000, 0.00000000, 3.00000000, 31.89245605, 0.20609112, 0.47541663, 5.64035034, -7.53000021, 2.89000010, 0.93000001, 8.57999992, 4.38000011, -1.76999998, 62.95615768
3855.00000000, 0.00000000, 3.00000000, 32.22201538, 0.81706899, 3.26827598, 5.97872925, -9.67000008, 4.03000021, 0.14000000, 8.69999981, 4.13999987, -1.78999996, 64.55199432
3855.00000000, 0.00000000, 3.00000000, 32.77125549, 0.38059020, 3.26827598, 7.77081299, -9.98999977, 4.82999992, 0.55000001, 8.81000042, 3.88000011, -1.83000004, 66.23089600
3855.00000000, 0.00000000, 3.00000000, 33.29853821, -2.77582312, -10.39376545, 28.22384644, -10.05000019, 5.67999983, 0.31000000, 8.90999985, 3.60999990, -1.89999998, 67.94403076
3855.00000000, 0.00000000, 3.00000000, 33.05686951, -1.54114389, -7.21819639, 44.34429932, -13.93999958, 8.67000008, 0.61000001, 8.97999954, 3.34999990, -2.01999998, 69.54190826
3855.00000000, 65536.00000000, 0.00000000, 32.59550476, 5.93961143, -3.33899474, 54.40466309, -23.00000000, 15.31999969, 7.42999983, 8.98999977, 3.25999999, -2.13000011, 70.06806946
3856.00000000, 65536.00000000, 0.00000000, 32.61746216, 8.16394138, -4.95823336, 75.32812500, -10.06999969, 11.63000011, 0.38999999, 9.00000000, 3.19000006, -2.19000006, 70.48339844
3856.00000000, 65536.00000000, 0.00000000, 32.88110352, 9.58742714, -5.62823677, 99.07757568, -6.80999994, 0.23999999, 3.30999994, 9.03999996, 3.03999996, -2.22000003, 71.41306305
3856.00000000, 65536.00000000, 0.00000000, 33.34248352, 15.24480343, -12.99738026, 102.63265991, -11.27999973, 6.63000011, 3.18000007, 9.07999992, 2.90000010, -2.27999997, 72.28737640
3856.00000000, 65536.00000000, 0.00000000, 33.86976624, 20.75561523, -20.80185699, 102.84771729, -14.90999985, 11.11999989, 6.42000008, 9.11999989, 2.73000002, -2.31999993, 73.33532715
3856.00000000, 65536.00000000, 0.00000000, 34.22128296, 26.25506783, -27.07630157, 115.86907959, -8.18999958, 5.36999989, 5.48000002, 9.18999958, 2.51999998, -2.28999996, 74.66577148
3856.00000000, 65536.00000000, 0.00000000, 34.41900635, 29.23303795, -29.93831253, 120.84115601, -7.07000017, 12.01000023, 5.28999996, 9.25000000, 2.29999995, -2.26999998, 76.03662872
3856.00000000, 65536.00000000, 0.00000000, 34.41900635, 28.87145615, -29.69408607, 124.93249512, -3.75000000, 7.71000004, 3.93000007, 9.31000042, 2.07999992, -2.24000001, 77.40604401
3856.00000000, 65536.00000000, 0.00000000, 34.35310364, 27.62980270, -29.44330025, 123.41293335, -5.28000021, 7.88999987, 2.20000005, 9.35999966, 1.88999999, -2.21000004, 78.58413696
3856.00000000, 65536.00000000, 0.00000000, 34.30915833, 24.92583466, -27.80717468, 120.88449097, -6.28000021, 7.82000017, 0.28000000, 9.39000034, 1.75000000, -2.18000007, 79.44298553
3856.00000000, 65536.00000000, 0.00000000, 34.24325562, 19.74876404, -23.88616562, 119.61856079, -6.00000000, 7.25000000, -1.47000003, 9.42000008, 1.63000000, -2.14000010, 80.18296814
3856.00000000, 65536.00000000, 0.00000000, 34.00157166, 15.36882687, -19.38924599, 119.67984009, -6.67000008, 7.40999985, -1.51999998, 9.43999958, 1.54999995, -2.10999990, 80.67551422
3856.00000000, 65536.00000000, 0.00000000, 33.40838623, 11.18262005, -12.33396244, 119.22085571, -7.28999996, 8.27999973, -1.35000002, 9.44999981, 1.50000000, -2.08999991, 80.98065948
3856.00000000, 65536.00000000, 0.00000000, 32.79322815, 6.50782394, -3.96198344, 121.89718628, -7.57999992, 7.92000008, -1.28999996, 9.44999981, 1.50000000, -2.08999991, 80.98065948
3856.00000000, 65536.00000000, 0.00000000, 32.26594543, 1.16674495, -0.80510998, 123.29556274, -7.59999990, 7.98000002, -0.28999999, 9.43999958, 1.53999996, -2.10999990, 80.73464203
3856.00000000, 0.00000000, 0.00000000, 31.98033142, -4.75819731, 12.42800236, 125.06539917, -8.52999973, 8.13000011, 1.45000005, 9.43000031, 1.59000003, -2.11999989, 80.42932892
3856.00000000, 0.00000000, 0.00000000, 31.91442871, -12.77732372, 8.58388138, 124.74298096, -8.51000023, 8.19999981, 2.06999993, 9.42000008, 1.66999996, -2.11999989, 79.94689941
3856.00000000, 0.00000000, 0.00000000, 31.76063538, -19.36445045, 15.65295124, 121.84820557, -10.67000008, 8.50000000, 2.52999997, 9.40999985, 1.74000001, -2.10999990, 79.52377319
