TIME_SYSTEM_ON,ACTIVITY,GAIT_SUBPHASE,ACTUATOR_POSITION,TORQUE_ESTIMATE,ACTUATOR_SETPOINT,LOADCELL,LINEAR_ACC_X_LOCAL,LINEAR_ACC_Y_LOCAL,LINEAR_ACC_Z_LOCAL,GRAVITY_VECTOR_X,GRAVITY_VECTOR_Y,GRAVITY_VECTOR_Z,KNEE_ANGLE
1717978113.00000000, 3092399105.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 158456325028528675187087900672.00000000, 960121632383020802776596742144.00000000, 1920668806654545955022690058240.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5384.00000000, 0.00000000, 0.00000000, 28.55302429, -32.48580551, 22.92288208, 60.11102295, -1.75999999, 0.50000000, -1.42999995, 1.39999998, 9.65999985, 0.88000000, 8.24632072
5384.00000000, 0.00000000, 0.00000000, 28.15756226, -32.29096603, 27.15867615, 58.94314575, -3.73000002, 1.66999996, -2.58999991, 1.47000003, 9.64999962, 0.87000000, 8.66137123
5384.00000000, 0.00000000, 0.00000000, 28.04771423, -30.38711548, 24.32772827, 58.20938110, -4.11000013, 1.39999998, -3.89000010, 1.57000005, 9.64000034, 0.86000001, 9.25015259
5384.00000000, 0.00000000, 0.00000000, 28.09164429, -24.32198334, 13.67002201, 57.76171875, -6.21000004, 0.69000000, -4.73999977, 1.69000006, 9.60999966, 0.87000000, 9.97396278
5384.00000000, 0.00000000, 0.00000000, 28.04771423, -17.19269371, 11.34192848, 57.69647217, -4.84999990, 1.47000003, -4.76000023, 1.87000000, 9.57999992, 0.89999998, 11.04515362
5384.00000000, 0.00000000, 0.00000000, 28.00376892, -12.09728336, 8.34587097, 56.69223022, -1.71000004, 1.26999998, -4.09000015, 2.08999991, 9.52999973, 0.94999999, 12.36956310
5384.00000000, 0.00000000, 0.00000000, 28.02574158, -8.39121151, 4.87911749, 56.38858032, 0.23000000, 0.70999998, -3.72000003, 2.32999992, 9.46000004, 1.03999996, 13.83655453
5384.00000000, 0.00000000, 1.00000000, 28.04771423, -3.66900277, -15.03597355, 47.01519775, -2.39000010, 2.86999989, -1.51999998, 2.55999994, 9.39000034, 1.13999999, 15.24995232
5384.00000000, 65536.00000000, 1.00000000, 27.67422485, 3.37529659, 12.42905331, 39.67074585, -3.61999989, 2.82999992, -1.73000002, 2.77999997, 9.31000042, 1.25999999, 16.62581444
5384.00000000, 65536.00000000, 1.00000000, 28.06967163, 7.18102932, 28.72411537, 31.82156372, -3.02999997, 1.10000002, -1.86000001, 3.01999998, 9.22000027, 1.38000000, 18.13614273
5384.00000000, 0.00000000, 3.00000000, 30.59622192, 5.75186872, 23.38255501, 22.82403564, -2.57999992, -0.66000003, -1.45000005, 3.25000000, 9.13000011, 1.48000002, 19.59416771
5384.00000000, 0.00000000, 3.00000000, 34.39703369, 1.69259715, 7.12176752, 17.62356567, -5.42999983, 1.01999998, -0.50999999, 3.48000002, 9.02999973, 1.55999994, 21.07576370
5384.00000000, 0.00000000, 3.00000000, 38.74710083, -1.89247501, -7.21819639, 15.67141724, -6.80999994, 2.20000005, 0.33000001, 3.75999999, 8.89999962, 1.63000000, 22.90268517
5384.00000000, 0.00000000, 3.00000000, 42.54791260, -1.36588061, -6.16457558, 14.60522461, -5.42999983, 1.35000002, -0.33000001, 4.09000015, 8.75000000, 1.67999995, 25.05272865
5384.00000000, 0.00000000, 3.00000000, 45.71159363, 0.72971535, 2.56955051, 13.99313354, -3.77999997, 1.46000004, -0.46000001, 4.42999983, 8.56999969, 1.71000004, 27.33532333
5384.00000000, 0.00000000, 3.00000000, 48.78738403, 1.42947268, 5.01710081, 13.35366821, -1.35000002, 0.25000000, -0.50999999, 4.76999998, 8.38000011, 1.75000000, 29.64906502
5384.00000000, 0.00000000, 4.00000000, 51.75334167, 1.16674495, 1.76654553, 12.26422119, -2.89000010, -0.04000000, -0.54000002, 5.07999992, 8.18000031, 1.79999995, 31.84138298
5385.00000000, 0.00000000, 4.00000000, 54.85110474, 1.69259715, -3.58887434, 12.21533203, -4.84999990, 2.50999999, -0.92000002, 5.32999992, 8.01000023, 1.86000001, 33.64051056
5385.00000000, 0.00000000, 4.00000000, 57.50947571, 1.95632434, -10.21648502, 11.61428833, -4.42000008, 3.44000006, -1.29999995, 5.51999998, 7.86999989, 1.92999995, 35.04572678
5385.00000000, 0.00000000, 4.00000000, 59.59663391, 2.39723992, -17.26537132, 12.19821167, -2.31999993, 2.50000000, -2.25999999, 5.65000010, 7.75000000, 2.00999999, 36.09324646
5385.00000000, 0.00000000, 4.00000000, 60.40951538, 4.27683687, -21.64587593, 11.28237915, -1.67999995, 1.55999994, -2.71000004, 5.71999979, 7.67999983, 2.09999990, 36.67843246
5385.00000000, 0.00000000, 4.00000000, 60.14587402, 5.65836382, -28.06887817, 10.71652222, -1.21000004, 0.23999999, -3.07999992, 5.69999981, 7.67000008, 2.16000009, 36.61806870
5385.00000000, 0.00000000, 4.00000000, 58.82768250, 6.12817907, -29.12393761, 10.20864868, -1.34000003, -0.62000000, -3.22000003, 5.57000017, 7.76000023, 2.18000007, 35.67015457
5385.00000000, 0.00000000, 4.00000000, 56.08143616, 5.28602314, -20.71887207, 10.65194702, -1.66999996, -0.18000001, -3.10999990, 5.30000019, 7.94999981, 2.17000008, 33.69006729
5385.00000000, 0.00000000, 3.00000000, 52.69804382, 3.19649386, -6.38186884, 9.85159302, -1.44000006, -0.34000000, -2.84999990, 4.86000013, 8.23999977, 2.13000011, 30.53234673
5385.00000000, 0.00000000, 3.00000000, 49.07299805, -1.27829289, -1.71477938, 8.40252686, -1.30999994, 0.17000000, -2.24000001, 4.23000002, 8.59000015, 2.05999994, 26.21715355
5385.00000000, 0.00000000, 3.00000000, 45.18431091, -4.84998369, -7.60020876, 6.86654663, -0.79000002, 0.88999999, -2.04999995, 3.41000009, 8.97000027, 1.99000001, 20.81460190
5385.00000000, 0.00000000, 3.00000000, 40.96606445, -4.48389006, -9.29953384, 6.39257812, -0.36000001, 2.56999993, -1.75000000, 2.46000004, 9.28999996, 1.92999995, 14.83156204
5385.00000000, 0.00000000, 3.00000000, 36.33039856, -1.80454910, -6.17965078, 7.12329102, 1.54999995, 2.00000000, -1.63000000, 1.48000002, 9.50000000, 1.88000000, 8.85489750
5385.00000000, 0.00000000, 3.00000000, 31.34321594, -0.49173889, -1.96695554, 7.46517944, 3.39000010, -0.28999999, -1.35000002, 0.56999999, 9.60999966, 1.84000003, 3.39441943
5385.00000000, 0.00000000, 3.00000000, 26.57571411, 0.03168200, 0.12672800, 7.51660156, 2.01999998, -0.92000002, -1.10000002, -0.27000001, 9.63000011, 1.82000005, -1.60600293
5385.00000000, 0.00000000, 3.00000000, 21.98399353, 0.64238763, 2.56955051, 6.98733521, 0.34000000, 0.31999999, -1.19000006, -1.12000000, 9.56999969, 1.79999995, -6.67509604
5385.00000000, 0.00000000, 3.00000000, 18.68849182, 16.63577271, 63.47862625, 4.28793335, -0.28999999, 0.69000000, -1.15999997, -1.95000005, 9.43000031, 1.78999996, -11.68334007
5385.00000000, 0.00000000, 3.00000000, 19.69911194, 9.58742714, 41.71402359, 7.53091431, -23.59000015, 3.85999990, 0.25999999, -2.72000003, 9.23999977, 1.77999997, -16.40296555
5385.00000000, 0.00000000, 3.00000000, 23.65370178, -8.89624500, -32.76513672, 6.15875244, 13.52999973, -3.21000004, -1.40999997, -3.11999989, 9.11999989, 1.75000000, -18.88608551
5385.00000000, 0.00000000, 3.00000000, 25.69691467, -8.59234905, -37.63486481, 4.57745361, 0.46000001, -3.64000010, 0.30000001, -3.33999991, 9.05000019, 1.73000002, -20.25712585
5385.00000000, 0.00000000, 3.00000000, 24.73023987, 3.73429561, 14.21830559, 8.72229004, -0.75999999, 1.73000002, -0.63999999, -3.43000007, 9.01000023, 1.72000003, -20.84122849
5385.00000000, 0.00000000, 3.00000000, 24.51054382, 2.75147200, 10.65104008, 9.09912109, 10.28999996, -1.50000000, -1.55999994, -3.28999996, 9.06999969, 1.69000006, -19.93744087
5385.00000000, 0.00000000, 3.00000000, 25.21357727, 0.99186671, 3.61780691, 8.20599365, 4.76999998, -7.92000008, -0.75000000, -3.01999998, 9.17000008, 1.67999995, -18.22851181
5385.00000000, 0.00000000, 3.00000000, 26.20222473, 2.04436827, 7.12176752, 8.03652954, -6.63999987, 0.00000000, -0.88000000, -2.90000010, 9.19999981, 1.69000006, -17.49575615
5385.00000000, 0.00000000, 3.00000000, 27.36663818, 0.99186671, 4.66697979, 8.16949463, -0.27000001, 0.20999999, -1.83000004, -2.75999999, 9.25000000, 1.70000005, -16.61396027
5385.00000000, 0.00000000, 3.00000000, 28.59695435, -1.71668732, -6.51554680, 8.32827759, 2.15000010, -2.63000011, -1.42999995, -2.55999994, 9.30000019, 1.72000003, -15.39057064
5385.00000000, 0.00000000, 3.00000000, 29.51969910, -1.98040700, -7.56989956, 8.29214478, 2.06999993, -1.00999999, -1.87000000, -2.35999990, 9.34000015, 1.75999999, -14.18048859
5385.00000000, 0.00000000, 3.00000000, 29.56364441, -0.23002186, -0.22219841, 8.02877808, 2.26999998, -0.99000001, -1.82000005, -2.19000006, 9.38000011, 1.78999996, -13.14174366
5385.00000000, 0.00000000, 3.00000000, 29.51969910, 0.29333544, 1.17334175, 8.12780762, 3.80999994, -3.34999990, -1.65999997, -1.99000001, 9.42000008, 1.80999994, -11.92850018
5385.00000000, 0.00000000, 3.00000000, 29.58560181, -0.05554960, 0.12672800, 7.95266724, 2.91000009, -3.57999992, -1.53999996, -1.75999999, 9.46000004, 1.83000004, -10.53918171
5385.00000000, 0.00000000, 3.00000000, 29.60757446, -0.14278319, 0.47541663, 11.09423828, 0.57999998, -0.58999997, -1.74000001, -1.54999995, 9.50000000, 1.84000003, -9.26660538
5385.00000000, 0.00000000, 3.00000000, 29.51969910, -1.36588061, -5.46352243, 42.19143677, 0.75999999, -0.50000000, -1.88999999, -1.34000003, 9.52999973, 1.84000003, -8.00380707
