TIME_SYSTEM_ON,ACTIVITY,GAIT_SUBPHASE,ACTUATOR_POSITION,TORQUE_ESTIMATE,ACTUATOR_SETPOINT,LOADCELL,LINEAR_ACC_X_LOCAL,LINEAR_ACC_Y_LOCAL,LINEAR_ACC_Z_LOCAL,GRAVITY_VECTOR_X,GRAVITY_VECTOR_Y,GRAVITY_VECTOR_Z,KNEE_ANGLE
16871746.00000000, 18117056.00000000, 192.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.00000000, 0.00000000, 0.00000000, 0.00000000
5475.00000000, 65536.00000000, 0.00000000, 32.00230408, 5.10103655, -2.89487338, 67.36956787, -8.77000046, 9.71000004, 0.81999999, 0.15000001, 9.39000034, 2.80999994, 0.91519010
5475.00000000, 65536.00000000, 0.00000000, 32.20004272, 12.86057568, -7.44267130, 77.18478394, -6.92000008, 11.81000042, -0.41999999, 0.34999999, 9.38000011, 2.80999994, 2.13691044
5475.00000000, 65536.00000000, 0.00000000, 32.81520081, 16.37836075, -15.22193336, 81.39071655, 0.00000000, -2.53999996, -1.69000006, 0.61000001, 9.36999989, 2.79999995, 3.72477865
5475.00000000, 65536.00000000, 0.00000000, 33.38641357, 21.49282837, -23.79279327, 90.59152222, 1.72000003, -5.98999977, 0.66000003, 0.88000000, 9.36999989, 2.75000000, 5.36529541
5475.00000000, 65536.00000000, 0.00000000, 33.65005493, 31.46747017, -31.94097137, 87.03750610, -6.67000008, 8.92000008, 1.87000000, 1.10000002, 9.35999966, 2.67000008, 6.70273256
5475.00000000, 65536.00000000, 0.00000000, 33.82582092, 39.55563354, -38.32151413, 98.93823242, -0.47999999, 0.06000000, 0.41000000, 1.35000002, 9.35999966, 2.57999992, 8.20721626
5475.00000000, 65536.00000000, 0.00000000, 33.84779358, 43.03061676, -40.40650177, 101.67327881, 1.30999994, 3.46000004, 0.44000000, 1.59000003, 9.35000038, 2.45000005, 9.65102196
5475.00000000, 65536.00000000, 0.00000000, 33.89172363, 42.79223633, -40.26347733, 103.29391479, 4.11000013, 0.40000001, 0.44000000, 1.77999997, 9.35999966, 2.29999995, 10.76741695
5475.00000000, 65536.00000000, 0.00000000, 33.84779358, 40.00662613, -38.41632843, 99.75128174, 1.40999997, 0.97000003, -2.70000005, 1.94000006, 9.36999989, 2.13000011, 11.69745541
5475.00000000, 65536.00000000, 0.00000000, 33.82582092, 34.62744904, -35.15562057, 94.47933960, 1.42999995, -0.20999999, -3.72000003, 2.06999993, 9.38000011, 1.96000004, 12.44470024
5475.00000000, 65536.00000000, 0.00000000, 33.78187561, 27.98085976, -30.42807007, 86.79147339, 1.49000001, -0.56000000, -6.96000004, 2.17000008, 9.39000034, 1.79999995, 13.01243973
5475.00000000, 65536.00000000, 0.00000000, 33.56217957, 23.01410294, -26.47467041, 84.45776367, -0.83999997, -0.16000000, -8.92000008, 2.24000001, 9.39000034, 1.69000006, 13.41724014
5475.00000000, 65536.00000000, 0.00000000, 33.27656555, 20.32050323, -22.12430573, 90.16632080, -1.59000003, -0.34999999, -8.57999992, 2.30999994, 9.38000011, 1.63000000, 13.83485031
5475.00000000, 65536.00000000, 0.00000000, 32.77125549, 16.25041389, -15.19885731, 92.59124756, 0.00000000, -0.19000000, -5.94999981, 2.35999990, 9.36999989, 1.62000000, 14.13691139
5475.00000000, 65536.00000000, 0.00000000, 32.17807007, 11.29180908, -6.70957184, 94.81890869, 0.72000003, 0.41000000, -2.50000000, 2.39000010, 9.35999966, 1.63999999, 14.32394123
5475.00000000, 65536.00000000, 0.00000000, 31.98033142, 5.56499100, -3.39501834, 93.33401489, -0.22000000, 0.58999997, -1.47000003, 2.39000010, 9.35000038, 1.66999996, 14.33862782
5475.00000000, 65536.00000000, 0.00000000, 31.78260803, 0.29333544, -0.33304971, 92.80422974, -1.53999996, 0.50000000, -1.28999996, 2.36999989, 9.35999966, 1.70000005, 14.20894718
5475.00000000, 0.00000000, 0.00000000, 31.65078735, -4.21093512, 6.60962152, 91.11846924, -2.26999998, 0.47000000, -1.83000004, 2.31999993, 9.35999966, 1.72000003, 13.92095757
5475.00000000, 0.00000000, 0.00000000, 31.60684204, -9.20277309, 7.30319691, 90.54797363, -2.84999990, 0.38999999, -3.06999993, 2.27999997, 9.36999989, 1.74000001, 13.67598629
5475.00000000, 0.00000000, 0.00000000, 31.47502136, -12.66303635, 9.98265648, 92.69079590, -3.59999990, 0.41999999, -3.66000009, 2.24000001, 9.36999989, 1.76999998, 13.44484138
5475.00000000, 0.00000000, 0.00000000, 31.32124329, -15.03189850, 12.82284927, 96.01293945, -3.86999989, 0.44999999, -3.79999995, 2.22000003, 9.36999989, 1.82000005, 13.32910061
5475.00000000, 0.00000000, 0.00000000, 31.21139526, -17.85635185, 13.48691177, 99.73767090, -3.30999994, 0.66000003, -3.43000007, 2.21000004, 9.35999966, 1.88000000, 13.28486538
5475.00000000, 0.00000000, 0.00000000, 31.12350464, -19.50494766, 14.31411362, 102.16821289, -2.90000010, 0.70999998, -2.64000010, 2.22000003, 9.35000038, 1.94000006, 13.35659027
5475.00000000, 0.00000000, 0.00000000, 30.72804260, -20.50466728, 21.04540062, 101.88519287, -2.85999990, 0.64999998, -2.25999999, 2.23000002, 9.32999992, 2.00999999, 13.44229984
5475.00000000, 0.00000000, 0.00000000, 30.57426453, -22.43991280, 17.66177368, 99.08224487, -1.89999998, 0.67000002, -1.66999996, 2.25000000, 9.31000042, 2.06999993, 13.58647156
5475.00000000, 0.00000000, 0.00000000, 30.35455322, -24.16147995, 17.22300529, 93.35760498, -2.25000000, 0.74000001, -1.59000003, 2.27999997, 9.28999996, 2.13000011, 13.78927994
5475.00000000, 0.00000000, 0.00000000, 30.04698181, -24.48304939, 23.63904953, 89.74960327, -3.15000010, 0.62000000, -1.94000006, 2.30999994, 9.27000046, 2.18000007, 13.99260235
5475.00000000, 0.00000000, 0.00000000, 30.02500916, -25.46439362, 17.63838005, 83.99121094, -3.07999992, 0.47999999, -1.99000001, 2.33999991, 9.25000000, 2.22000003, 14.19644928
5475.00000000, 0.00000000, 0.00000000, 29.87121582, -25.29909134, 17.38591576, 81.09500122, -3.70000005, 0.76999998, -2.01999998, 2.40000010, 9.22999954, 2.25999999, 14.57537842
5475.00000000, 0.00000000, 0.00000000, 29.49772644, -25.13459587, 24.25840950, 76.57876587, -2.03999996, 0.43000001, -2.05999994, 2.47000003, 9.19999981, 2.28999996, 15.02828026
5475.00000000, 0.00000000, 0.00000000, 29.36590576, -25.79710007, 18.96427155, 68.99359131, -2.30999994, 0.66000003, -1.97000003, 2.53999996, 9.18000031, 2.31999993, 15.46614933
5475.00000000, 0.00000000, 0.00000000, 29.25605774, -26.13262367, 18.40198898, 63.08590698, -2.81999993, 0.66000003, -1.76999998, 2.61999989, 9.14999962, 2.33999991, 15.97846699
5475.00000000, 0.00000000, 0.00000000, 28.70680237, -26.81210327, 30.05606079, 61.93630981, -2.11999989, 0.40000001, -1.66999996, 2.71000004, 9.11999989, 2.35999990, 16.54926682
5475.00000000, 0.00000000, 0.00000000, 28.64089966, -29.46489143, 20.36945915, 61.98672485, -2.05999994, 0.94999999, -1.94000006, 2.79999995, 9.09000015, 2.38000011, 17.12043953
5475.00000000, 0.00000000, 0.00000000, 28.39923096, -30.01596832, 22.30543327, 61.86468506, -3.65000010, 1.12000000, -2.08999991, 2.88000011, 9.06000042, 2.38000011, 17.63445663
290722032.00000000, 286330880.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5475.00000000, 0.00000000, 0.00000000, 28.02574158, -32.09694672, 20.26003838, 59.21911621, -3.03999996, 1.73000002, -3.10999990, 3.09999990, 8.97999954, 2.40000010, 19.04526520
5475.00000000, 0.00000000, 0.00000000, 27.67422485, -29.28274155, 24.77922249, 58.49960327, -5.34000015, 2.42000008, -5.28999996, 3.22000003, 8.93999958, 2.41000009, 19.80795097
5475.00000000, 0.00000000, 0.00000000, 27.58633423, -24.48304939, 19.07479858, 57.65267944, -5.32999992, 1.64999998, -5.80999994, 3.36999989, 8.86999989, 2.44000006, 20.80340195
