TIME_SYSTEM_ON,ACTIVITY,GAIT_SUBPHASE,ACTUATOR_POSITION,TORQUE_ESTIMATE,ACTUATOR_SETPOINT,LOADCELL,LINEAR_ACC_X_LOCAL,LINEAR_ACC_Y_LOCAL,LINEAR_ACC_Z_LOCAL,GRAVITY_VECTOR_X,GRAVITY_VECTOR_Y,GRAVITY_VECTOR_Z,KNEE_ANGLE
1355300.00000000, 36.00000000, 33.00000000, -33618813559767040.00000000, -2047844543072396495974170895321137152.00000000, 7.52481270, 0.00000000, 622776576.00000000, -0.00000000, 0.00000000, 0.00000000, 0.00000000, -430.08020020, 47514402816.00000000
5294.00000000, 0.00000000, 3.00000000, 28.17953491, -2.68708467, -7.56989956, 16.53369141, -1.45000005, -0.20999999, -0.83999997, -1.88999999, 9.48999977, 1.54999995, -11.26348114
5294.00000000, 0.00000000, 3.00000000, 28.35528564, -2.95359778, -12.88395882, 45.57125854, 2.05999994, -1.92999995, -0.93000001, -1.53999996, 9.55000019, 1.58000004, -9.16045856
5294.00000000, 65536.00000000, 0.00000000, 27.95982361, 4.09546375, -2.29462934, 74.22647095, -7.94000006, 8.18000031, -1.34000003, -1.39999998, 9.56000042, 1.60000002, -8.33137321
5294.00000000, 65536.00000000, 0.00000000, 27.89392090, 10.32217407, -6.06636572, 76.05163574, -6.46999979, 10.15999985, -1.52999997, -1.23000002, 9.59000015, 1.59000003, -7.30877399
5294.00000000, 65536.00000000, 0.00000000, 28.11361694, 11.29180908, -6.77508545, 84.46246338, 2.36999989, -4.30999994, -1.05999994, -1.00000000, 9.61999989, 1.57000005, -5.93458700
5294.00000000, 65536.00000000, 0.00000000, 28.46513367, 14.51065731, -11.47777462, 90.63125610, 4.51999998, -5.26999998, 1.21000004, -0.79000002, 9.64999962, 1.52999997, -4.68009806
5294.00000000, 65536.00000000, 0.00000000, 29.10226440, 18.90851212, -18.89376259, 88.42459106, -6.53000021, 9.06999969, 3.07999992, -0.62000000, 9.67000008, 1.46000004, -3.66854405
5294.00000000, 65536.00000000, 0.00000000, 29.51969910, 21.64213753, -23.79051399, 87.18307495, -0.50999999, -0.02000000, 1.63000000, -0.38999999, 9.69999981, 1.36000001, -2.30240417
5294.00000000, 65536.00000000, 0.00000000, 29.69546509, 23.95792198, -26.74452019, 80.87710571, 1.04999995, 1.79999995, 0.28999999, -0.17000000, 9.72000027, 1.24000001, -1.00198424
5294.00000000, 65536.00000000, 0.00000000, 29.65151978, 23.95792198, -27.04573631, 81.11480713, 1.27999997, 0.27000001, -1.41999996, 0.01000000, 9.73999977, 1.10000002, 0.05882521
5294.00000000, 65536.00000000, 0.00000000, 29.65151978, 23.95792198, -25.60881805, 80.40710449, 1.75999999, 0.25999999, -3.49000001, 0.19000000, 9.75000000, 0.97000003, 1.11639178
5294.00000000, 65536.00000000, 0.00000000, 29.60757446, 22.70470047, -25.31554413, 80.66073608, 0.43000001, 0.47000000, -3.56999993, 0.34999999, 9.76000023, 0.86000001, 2.05378389
5294.00000000, 65536.00000000, 0.00000000, 29.60757446, 20.03350830, -23.79042435, 85.58462524, 0.94000000, -0.40000001, -5.48000002, 0.49000001, 9.76000023, 0.77999997, 2.87411594
5294.00000000, 65536.00000000, 0.00000000, 29.45379639, 17.15666199, -21.25304222, 94.86074829, 0.80000001, -0.47999999, -5.84000015, 0.61000001, 9.75000000, 0.74000001, 3.57999253
5294.00000000, 65536.00000000, 0.00000000, 29.10226440, 14.26961040, -16.51251602, 102.64291382, 0.57999998, -0.37000000, -4.05000019, 0.72000003, 9.75000000, 0.74000001, 4.22340679
5294.00000000, 65536.00000000, 0.00000000, 28.59695435, 11.51122475, -10.59765244, 108.26644897, 0.91000003, -0.31999999, -2.46000004, 0.80000001, 9.73999977, 0.75999999, 4.69547796
5294.00000000, 65536.00000000, 0.00000000, 28.24543762, 7.66920805, -4.83866262, 112.55581665, 0.82999998, -0.06000000, -0.38000000, 0.85000002, 9.72999954, 0.79000002, 4.99260855
5294.00000000, 65536.00000000, 0.00000000, 28.11361694, 3.19649386, -2.13274574, 113.40673828, 0.76999998, 0.01000000, 0.62000000, 0.88000000, 9.72999954, 0.81999999, 5.16788101
5294.00000000, 0.00000000, 0.00000000, 27.91589355, -1.27829289, 3.77023578, 111.29150391, 0.04000000, 0.25000000, 1.04999995, 0.88000000, 9.72999954, 0.82999998, 5.16788101
5294.00000000, 0.00000000, 0.00000000, 27.80604553, -5.87139559, 6.69849586, 108.55569458, -0.34999999, 0.09000000, 0.85000002, 0.86000001, 9.72999954, 0.81999999, 5.05104303
5294.00000000, 0.00000000, 0.00000000, 27.71815491, -10.56450844, 8.04442120, 104.21823120, -0.94000000, 0.07000000, -0.34000000, 0.82999998, 9.72999954, 0.80000001, 4.87570810
5294.00000000, 0.00000000, 0.00000000, 27.58633423, -14.90916824, 11.89703941, 100.87182617, -1.96000004, 0.01000000, -1.13000000, 0.80000001, 9.73999977, 0.76999998, 4.69547796
5294.00000000, 0.00000000, 0.00000000, 27.41058350, -18.26105309, 13.68655109, 99.46881104, -2.76999998, 0.03000000, -2.26999998, 0.77999997, 9.73999977, 0.74000001, 4.57859659
5294.00000000, 0.00000000, 0.00000000, 27.19087219, -20.50466728, 18.65796280, 98.71246338, -2.73000002, 0.10000000, -2.50999999, 0.76999998, 9.73999977, 0.73000002, 4.52014160
5294.00000000, 0.00000000, 0.00000000, 26.97117615, -23.36910820, 21.36954308, 98.08792114, -1.86000001, 0.28000000, -2.43000007, 0.77999997, 9.73999977, 0.72000003, 4.57859659
5294.00000000, 0.00000000, 0.00000000, 26.86132812, -25.63039589, 17.29446602, 96.34347534, -1.88000000, 0.13000000, -2.07999992, 0.80000001, 9.73999977, 0.73000002, 4.69547796
5294.00000000, 0.00000000, 0.00000000, 26.50981140, -26.13262367, 25.32645416, 96.28912354, -2.77999997, 0.34999999, -1.42999995, 0.82999998, 9.73999977, 0.75000000, 4.87072611
5294.00000000, 0.00000000, 0.00000000, 26.35601807, -27.32926559, 20.01179695, 92.35626221, -1.75000000, 0.17000000, -1.25999999, 0.88000000, 9.72999954, 0.75999999, 5.16788101
5294.00000000, 0.00000000, 0.00000000, 26.26814270, -26.13262367, 16.90121841, 90.44372559, -3.17000008, 0.31999999, -0.94000000, 0.93000001, 9.72999954, 0.77999997, 5.45978308
5294.00000000, 0.00000000, 0.00000000, 26.02647400, -24.80745125, 21.23436928, 89.32400513, -2.79999995, 0.34999999, -1.35000002, 1.00000000, 9.72000027, 0.80000001, 5.87396049
5294.00000000, 0.00000000, 0.00000000, 25.96055603, -24.16147995, 17.99631119, 84.98480225, -2.16000009, 0.30000001, -1.28999996, 1.08000004, 9.71000004, 0.81999999, 6.34666729
5294.00000000, 0.00000000, 0.00000000, 25.89465332, -23.84248734, 16.09617805, 80.22741699, -1.08000004, 0.04000000, -1.61000001, 1.15999997, 9.69999981, 0.83999997, 6.81947947
5294.00000000, 0.00000000, 0.00000000, 25.76283264, -22.74698257, 16.50913620, 74.42477417, -1.57000005, 0.08000000, -1.62000000, 1.24000001, 9.68000031, 0.86000001, 7.29978466
5294.00000000, 0.00000000, 0.00000000, 25.63101196, -21.68320084, 15.87535000, 68.66793823, -1.41999996, 0.02000000, -1.66999996, 1.33000004, 9.67000008, 0.88999999, 7.83125639
5295.00000000, 0.00000000, 0.00000000, 25.34539795, -20.50466728, 17.53845406, 63.15457153, -1.66999996, 0.16000000, -1.64999998, 1.41999996, 9.64999962, 0.93000001, 8.37101269
5295.00000000, 0.00000000, 0.00000000, 25.32342529, -20.36006546, 14.00794792, 61.58093262, -2.68000007, 0.34999999, -1.19000006, 1.51999998, 9.63000011, 0.97000003, 8.96956921
5295.00000000, 0.00000000, 0.00000000, 25.25752258, -19.92991829, 12.17618275, 61.50689697, -2.79999995, 0.19000000, -0.76999998, 1.63000000, 9.60999966, 1.00999999, 9.62660408
5295.00000000, 0.00000000, 0.00000000, 25.08175659, -19.22452545, 16.13773727, 60.22113037, -2.80999994, 1.14999998, -0.56999999, 1.75000000, 9.59000015, 1.04999995, 10.34164429
